symbol,exchange,interval,trade_side_mode,signal_type,total_pnl,total_return,annualized,mdd,sharpe,calmar,winrate,pf,trade_count,trades_path,equity_path,summary_path
RB0,SHFE,minute60,both,donchian_breakout,1062.0029999999997,0.0010620029999999997,5.6701712915829816e-05,0.0010807684144757631,0.14185214967380388,0.05246425798197805,0.38461538461538464,1.1454767143396072,156,/Users/wuyuliang/code/vnpy/cta/report/backtest/20260426_baseline_skill_suite_RB0_minute60_both/donchian_breakout/20260426_RB0_minute60_both_donchian_breakout_trades.csv,/Users/wuyuliang/code/vnpy/cta/report/backtest/20260426_baseline_skill_suite_RB0_minute60_both/donchian_breakout/20260426_RB0_minute60_both_donchian_breakout_equity.csv,/Users/wuyuliang/code/vnpy/cta/report/backtest/20260426_baseline_skill_suite_RB0_minute60_both/donchian_breakout/20260426_RB0_minute60_both_donchian_breakout_summary.csv
RB0,SHFE,minute60,both,atr_breakout,-2304.8160000000003,-0.0023048160000000003,-0.00012325345221564366,0.003029959168288765,-0.3749053537834192,-0.04067825517439356,0.31985294117647056,0.757579684292013,272,/Users/wuyuliang/code/vnpy/cta/report/backtest/20260426_baseline_skill_suite_RB0_minute60_both/atr_breakout/20260426_RB0_minute60_both_atr_breakout_trades.csv,/Users/wuyuliang/code/vnpy/cta/report/backtest/20260426_baseline_skill_suite_RB0_minute60_both/atr_breakout/20260426_RB0_minute60_both_atr_breakout_equity.csv,/Users/wuyuliang/code/vnpy/cta/report/backtest/20260426_baseline_skill_suite_RB0_minute60_both/atr_breakout/20260426_RB0_minute60_both_atr_breakout_summary.csv
RB0,SHFE,minute60,both,tight_range_breakout,-96932.709,-0.096932709,-0.005431611414760673,0.09693270900000003,-1.9584457725724227,-0.05603486656666813,0.24363636363636362,0.23847694145439532,275,/Users/wuyuliang/code/vnpy/cta/report/backtest/20260426_baseline_skill_suite_RB0_minute60_both/tight_range_breakout/20260426_RB0_minute60_both_tight_range_breakout_trades.csv,/Users/wuyuliang/code/vnpy/cta/report/backtest/20260426_baseline_skill_suite_RB0_minute60_both/tight_range_breakout/20260426_RB0_minute60_both_tight_range_breakout_equity.csv,/Users/wuyuliang/code/vnpy/cta/report/backtest/20260426_baseline_skill_suite_RB0_minute60_both/tight_range_breakout/20260426_RB0_minute60_both_tight_range_breakout_summary.csv
RB0,SHFE,minute60,both,breakout_pullback_continuation,-2160.733,-0.002160733,-0.00011554050632822666,0.0021607330000000076,-0.8212848903450816,-0.053472829048395266,0.29508196721311475,0.5022270088462956,183,/Users/wuyuliang/code/vnpy/cta/report/backtest/20260426_baseline_skill_suite_RB0_minute60_both/breakout_pullback_continuation/20260426_RB0_minute60_both_breakout_pullback_continuation_trades.csv,/Users/wuyuliang/code/vnpy/cta/report/backtest/20260426_baseline_skill_suite_RB0_minute60_both/breakout_pullback_continuation/20260426_RB0_minute60_both_breakout_pullback_continuation_equity.csv,/Users/wuyuliang/code/vnpy/cta/report/backtest/20260426_baseline_skill_suite_RB0_minute60_both/breakout_pullback_continuation/20260426_RB0_minute60_both_breakout_pullback_continuation_summary.csv
