symbol,interval,trade_filter_prob,split,signal_type,window_id,cluster_name
CF0,minute60,0.3651680780353782,train,atr_breakout,0,agri
Y0,minute60,0.6284597631861171,train,atr_breakout,0,agri
P0,minute60,0.48704116568016265,train,atr_breakout,0,agri
M0,minute60,0.5667864435930725,train,atr_breakout,0,agri
SR0,minute60,0.5519931032119164,train,atr_breakout,0,agri
CF0,minute60,0.34386986059310964,train,atr_breakout,0,agri
OI0,minute60,0.5231601830182125,train,atr_breakout,0,agri
M0,minute60,0.5794979615975897,train,atr_breakout,0,agri
Y0,minute60,0.4891110892862429,train,atr_breakout,0,agri
P0,minute60,0.574805759511666,train,atr_breakout,0,agri
SR0,minute60,0.5064021226946158,train,atr_breakout,0,agri
SR0,minute60,0.40270864925633504,train,atr_breakout,0,agri
Y0,minute60,0.4898389908654238,train,atr_breakout,0,agri
CF0,minute60,0.37057588259264784,train,atr_breakout,0,agri
OI0,minute60,0.47843407557515566,train,atr_breakout,0,agri
M0,minute60,0.6391502949235471,train,atr_breakout,0,agri
SR0,minute60,0.3742035506387691,train,atr_breakout,0,agri
M0,minute60,0.6626841416184869,train,atr_breakout,0,agri
CF0,minute60,0.3816149711849681,train,atr_breakout,0,agri
SR0,minute60,0.46500115588784263,train,atr_breakout,0,agri
M0,minute60,0.7192218786353596,train,atr_breakout,0,agri
CF0,minute60,0.39903084024663493,train,atr_breakout,0,agri
M0,minute60,0.6977654146150245,train,atr_breakout,0,agri
Y0,minute60,0.5312864683486266,train,atr_breakout,0,agri
OI0,minute60,0.4825405984593977,train,atr_breakout,0,agri
Y0,minute60,0.46617677248798317,train,atr_breakout,0,agri
OI0,minute60,0.4328200008977958,train,atr_breakout,0,agri
P0,minute60,0.35808134220670385,train,atr_breakout,0,agri
SR0,minute60,0.46396221645558583,train,atr_breakout,0,agri
OI0,minute60,0.5300903546980351,train,atr_breakout,0,agri
Y0,minute60,0.6730412705250498,train,atr_breakout,0,agri
Y0,minute60,0.7182323473447687,train,atr_breakout,0,agri
CF0,minute60,0.47832192102217796,train,atr_breakout,0,agri
P0,minute60,0.6130213924111099,train,atr_breakout,0,agri
Y0,minute60,0.5441968327373745,train,atr_breakout,0,agri
SR0,minute60,0.4907931497447021,train,atr_breakout,0,agri
P0,minute60,0.3112484019220946,train,atr_breakout,0,agri
CF0,minute60,0.6245241001118933,train,atr_breakout,0,agri
CF0,minute60,0.4153813296250527,train,atr_breakout,0,agri
Y0,minute60,0.5056960283386089,train,atr_breakout,0,agri
M0,minute60,0.6114288930893474,train,atr_breakout,0,agri
CF0,minute60,0.2902468025345871,train,atr_breakout,0,agri
Y0,minute60,0.5044038537170883,train,atr_breakout,0,agri
M0,minute60,0.4251604631256237,train,atr_breakout,0,agri
P0,minute60,0.4904097143573123,train,atr_breakout,0,agri
Y0,minute60,0.535468411446059,train,atr_breakout,0,agri
M0,minute60,0.46018937554806916,train,atr_breakout,0,agri
P0,minute60,0.4280747525874025,train,atr_breakout,0,agri
Y0,minute60,0.5992280942931838,train,atr_breakout,0,agri
OI0,minute60,0.5242914967908734,train,atr_breakout,0,agri
Y0,minute60,0.5090676003769403,train,atr_breakout,0,agri
CF0,minute60,0.49028067425284194,train,atr_breakout,0,agri
M0,minute60,0.532352358775801,train,atr_breakout,0,agri
M0,minute60,0.6070787656118696,train,atr_breakout,0,agri
SR0,minute60,0.4347182507063311,train,atr_breakout,0,agri
OI0,minute60,0.5513467050692515,train,atr_breakout,0,agri
M0,minute60,0.5915929003880758,train,atr_breakout,0,agri
P0,minute60,0.6341406719417737,train,atr_breakout,0,agri
SR0,minute60,0.36840844916608323,train,atr_breakout,0,agri
CF0,minute60,0.4706594426851089,train,atr_breakout,0,agri
P0,minute60,0.37655618147254377,train,atr_breakout,0,agri
SR0,minute60,0.6758227193415578,train,atr_breakout,0,agri
P0,minute60,0.38750442846442923,train,atr_breakout,0,agri
P0,minute60,0.4150275985436968,train,atr_breakout,0,agri
M0,minute60,0.6113104083065237,train,atr_breakout,0,agri
P0,minute60,0.4379239138647101,train,atr_breakout,0,agri
P0,minute60,0.38989312138862414,train,atr_breakout,0,agri
OI0,minute60,0.5376787507442728,train,atr_breakout,0,agri
SR0,minute60,0.43666178616598084,train,atr_breakout,0,agri
Y0,minute60,0.44027346906264964,train,atr_breakout,0,agri
OI0,minute60,0.42513773883946293,train,atr_breakout,0,agri
M0,minute60,0.6318893028404977,train,atr_breakout,0,agri
SR0,minute60,0.27196845973496125,train,atr_breakout,0,agri
M0,minute60,0.6814126894940142,train,atr_breakout,0,agri
CF0,minute60,0.4855390978585747,train,atr_breakout,0,agri
M0,minute60,0.6166243005463006,train,atr_breakout,0,agri
CF0,minute60,0.6376991224463274,train,atr_breakout,0,agri
OI0,minute60,0.5282537897159596,train,atr_breakout,0,agri
SR0,minute60,0.5123772649208382,train,atr_breakout,0,agri
OI0,minute60,0.4635291798045098,train,atr_breakout,0,agri
CF0,minute60,0.5312650329699952,train,atr_breakout,0,agri
CF0,minute60,0.5693486760663388,train,atr_breakout,0,agri
CF0,minute60,0.4702375757973804,train,atr_breakout,0,agri
CF0,minute60,0.6831598063976166,train,atr_breakout,0,agri
M0,minute60,0.5530078141739139,train,atr_breakout,0,agri
P0,minute60,0.4829485426512942,train,atr_breakout,0,agri
Y0,minute60,0.5083216288081978,train,atr_breakout,0,agri
Y0,minute60,0.5265384036415222,train,atr_breakout,0,agri
SR0,minute60,0.4511864343402886,train,atr_breakout,0,agri
CF0,minute60,0.5031454555209023,train,atr_breakout,0,agri
CF0,minute60,0.45452585264183093,train,atr_breakout,0,agri
CF0,minute60,0.4922331994981395,train,atr_breakout,0,agri
P0,minute60,0.640444304259763,train,atr_breakout,0,agri
OI0,minute60,0.5640673698355381,train,atr_breakout,0,agri
Y0,minute60,0.4630294845016978,train,atr_breakout,0,agri
CF0,minute60,0.6322416331584477,train,atr_breakout,0,agri
SR0,minute60,0.41729569315594567,train,atr_breakout,0,agri
M0,minute60,0.6024631583896011,train,atr_breakout,0,agri
M0,minute60,0.47072609547266,train,atr_breakout,0,agri
SR0,minute60,0.6698041845237994,train,atr_breakout,0,agri
Y0,minute60,0.509337992793784,train,atr_breakout,0,agri
P0,minute60,0.5100205663274178,train,atr_breakout,0,agri
OI0,minute60,0.4232327887920745,train,atr_breakout,0,agri
CF0,minute60,0.5658143992535798,train,atr_breakout,0,agri
OI0,minute60,0.47615521191131804,train,atr_breakout,0,agri
Y0,minute60,0.42385861731258656,train,atr_breakout,0,agri
P0,minute60,0.5306978074039248,train,atr_breakout,0,agri
CF0,minute60,0.7530649346129142,train,atr_breakout,0,agri
M0,minute60,0.5631026936539634,train,atr_breakout,0,agri
Y0,minute60,0.732763001528893,train,atr_breakout,0,agri
SR0,minute60,0.6227231355682595,train,atr_breakout,0,agri
P0,minute60,0.6682579967254548,train,atr_breakout,0,agri
P0,minute60,0.575964822799661,train,atr_breakout,0,agri
P0,minute60,0.6534704984956273,train,atr_breakout,0,agri
M0,minute60,0.6984069589446843,train,atr_breakout,0,agri
OI0,minute60,0.687438760945341,train,atr_breakout,0,agri
CF0,minute60,0.6103918571777132,train,atr_breakout,0,agri
Y0,minute60,0.36472443509128327,train,atr_breakout,0,agri
P0,minute60,0.46539086854189227,train,atr_breakout,0,agri
OI0,minute60,0.4776567597909459,train,atr_breakout,0,agri
P0,minute60,0.4469513287819994,train,atr_breakout,0,agri
P0,minute60,0.6107440303783878,train,atr_breakout,0,agri
SR0,minute60,0.6492430286578043,train,atr_breakout,0,agri
CF0,minute60,0.5570187595795277,train,atr_breakout,0,agri
M0,minute60,0.48108590044102306,train,atr_breakout,0,agri
M0,minute60,0.4100397795856774,train,atr_breakout,0,agri
CF0,minute60,0.4047411822084308,train,atr_breakout,0,agri
SR0,minute60,0.480613964173065,train,atr_breakout,0,agri
P0,minute60,0.476503397566273,train,atr_breakout,0,agri
OI0,minute60,0.5640567357051638,train,atr_breakout,0,agri
Y0,minute60,0.5304927676011729,train,atr_breakout,0,agri
OI0,minute60,0.6284367110954463,train,atr_breakout,0,agri
CF0,minute60,0.3747962696557726,train,atr_breakout,0,agri
SR0,minute60,0.4171903882291584,train,atr_breakout,0,agri
M0,minute60,0.5627964333065087,train,atr_breakout,0,agri
SR0,minute60,0.40837284660548323,train,atr_breakout,0,agri
