rank,feature,importance,feature_meaning,model_kind
1,feature_trend_score,0.20778569467744643,趋势强弱分数,random_forest
2,generic_rsi_14,0.18348360360985932,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
3,generic_mfi_14,0.11803930648300759,资金流量指数,random_forest
4,generic_stoch_k,0.10042164296333582,KDJ-K 值,random_forest
5,generic_macd_dif,0.09116439515067119,MACD 快慢线差,random_forest
6,generic_stoch_d,0.08064300883460146,KDJ-D 值,random_forest
7,generic_trend_score,0.061231857476738795,"综合趋势得分 [-1, 1]",random_forest
8,generic_setup_quality_score,0.056923162074782485,"形态质量分 [0, 1]",random_forest
9,feature_trend_dir,0.03752376203432146,趋势方向编码,random_forest
10,generic_macd_dea,0.03271372864928441,MACD 信号线,random_forest
11,generic_breakout_quality_score,0.009954336528967312,"突破质量分 [0, 1]",random_forest
12,feature_tr_range_atr,0.0018519255289161395,tight range / ATR 比值,random_forest
13,generic_bb_width,0.0014704684009698356,布林带宽度,random_forest
14,generic_context_score,0.0013417156410727073,"大环境配合分 [0, 1]",random_forest
15,feature_close,0.0012955529104945985,信号时点收盘价,random_forest
16,feature_volume,0.0009999399422625204,信号时点成交量,random_forest
17,feature_don_atr20,0.000919726176335276,Donchian 宽度/ATR20,random_forest
18,feature_atr_value,0.0008539078190742855,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
19,feature_turnover,0.000852731170394378,信号时点成交额,random_forest
20,feature_atr_upper,0.0008502520435524284,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
21,generic_atr_14,0.0006917016743462345,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
22,feature_high,0.0006864895295235395,信号时点最高价,random_forest
23,feature_atr14,0.0006567191472661127,14周期 ATR 波动率,random_forest
24,feature_don_lower_entry,0.0006492306906957177,Donchian 下轨入场价,random_forest
25,feature_atr_lower,0.0006437698819880342,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
26,feature_don_upper_entry,0.0005870618696615223,Donchian 上轨入场价,random_forest
27,generic_regime_conf,0.0005829615752138584,首位 - 次位得分差,random_forest
28,generic_breakout_mode_score,0.0005796243085810632,"突破模式整体分 [0, 1]",random_forest
29,generic_ema_20,0.0005676018691880132,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
30,feature_don_lower_exit,0.0005606000586912963,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
31,feature_open_interest,0.0005535597088426646,信号时点持仓量,random_forest
32,feature_don_upper_exit,0.0005239663457105699,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
33,feature_open,0.0005207900707887855,信号时点开盘价,random_forest
34,generic_sma_20,0.00046387166643606435,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
35,feature_low,0.00043591480475177783,信号时点最低价,random_forest
36,feature_atr_ma,0.00036599159340509587,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
37,generic_compression_score,0.0002518266488227509,"压缩体制分 [0, 1]",random_forest
38,feature_breakout_score,0.00021799331014290795,突破质量分数,random_forest
39,feature_bp_confirmed,0.0001396071298554689,突破回踩确认标记,random_forest
40,feature_bp_bars_since_breakout,0.0,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
41,feature_bp_breakout_level,0.0,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
