equity
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000116.541
1000229.145
1000229.145
1000229.145
1000229.145
1000229.145
1000229.145
1000229.145
1000229.145
1000229.145
1000229.145
1000229.145
1000229.145
1000229.145
1000229.145
1000229.145
1000229.145
1000229.145
1000229.145
1000229.145
1000229.145
1000229.145
1000229.145
1000229.145
1000229.145
1000229.145
1000229.145
1000229.145
1000229.145
1000229.145
1000229.145
1000229.145
1000229.145
1000229.145
1000229.145
1000229.145
1000229.145
1000229.145
1000229.145
1000229.145
1000229.145
1000229.145
1000229.145
1000229.145
1000229.145
1000229.145
1000229.145
