rank,feature,importance,feature_meaning,model_kind
1,feature_trend_score,0.5175441595695902,趋势强弱分数,random_forest
2,generic_rsi_14,0.08816188033594179,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
3,generic_macd_dif,0.08508195892548848,MACD 快慢线差,random_forest
4,generic_trend_score,0.08102384054052367,"综合趋势得分 [-1, 1]",random_forest
5,generic_macd_dea,0.05932893509321771,MACD 信号线,random_forest
6,feature_trend_dir,0.024897797239800564,趋势方向编码,random_forest
7,generic_setup_quality_score,0.020157098087981558,"形态质量分 [0, 1]",random_forest
8,generic_stoch_d,0.013018739007354159,KDJ-D 值,random_forest
9,generic_mfi_14,0.010080320756567,资金流量指数,random_forest
10,generic_compression_score,0.009808199131720792,"压缩体制分 [0, 1]",random_forest
11,generic_bb_width,0.007685661098181638,布林带宽度,random_forest
12,generic_stoch_k,0.007467742043993979,KDJ-K 值,random_forest
13,generic_breakout_quality_score,0.005652559707779929,"突破质量分 [0, 1]",random_forest
14,generic_regime_conf,0.005576627605108923,首位 - 次位得分差,random_forest
15,generic_context_score,0.005049730852045649,"大环境配合分 [0, 1]",random_forest
16,feature_don_atr20,0.003489202946978971,Donchian 宽度/ATR20,random_forest
17,feature_atr_upper,0.0034747390829430124,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
18,feature_atr_value,0.0032242491277597184,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
19,feature_atr_lower,0.003170190510521767,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
20,generic_ema_20,0.003019391144291141,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
21,generic_atr_14,0.003018883545429137,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
22,feature_close,0.0030097285679021486,信号时点收盘价,random_forest
23,generic_breakout_mode_score,0.002963757040283604,"突破模式整体分 [0, 1]",random_forest
24,feature_atr14,0.00286330899929882,14周期 ATR 波动率,random_forest
25,feature_breakout_score,0.0028492710541584815,突破质量分数,random_forest
26,feature_atr_ma,0.0026634104281836766,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
27,feature_high,0.002660472362756103,信号时点最高价,random_forest
28,feature_low,0.0026366777987645784,信号时点最低价,random_forest
29,feature_open,0.0025727179697957584,信号时点开盘价,random_forest
30,feature_don_upper_entry,0.0024952258448775657,Donchian 上轨入场价,random_forest
31,generic_sma_20,0.0023979636484269084,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
32,feature_don_upper_exit,0.0022431544765610383,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
33,feature_don_lower_exit,0.002218387416769838,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
34,feature_tr_range_atr,0.002109120410059454,tight range / ATR 比值,random_forest
35,feature_volume,0.001998751510761877,信号时点成交量,random_forest
36,feature_don_lower_entry,0.0019389357630286493,Donchian 下轨入场价,random_forest
37,feature_turnover,0.0017223849234214077,信号时点成交额,random_forest
38,feature_open_interest,0.0007248254317303056,信号时点持仓量,random_forest
39,feature_bp_bars_since_breakout,0.0,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
40,feature_bp_breakout_level,0.0,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
41,feature_bp_confirmed,0.0,突破回踩确认标记,random_forest
