rank,feature,importance,feature_meaning,model_kind
1,feature_breakout_score,0.03456575405282747,突破质量分数,hist_gradient_boosting
2,generic_stoch_k,0.019830719359562526,KDJ-K 值,hist_gradient_boosting
3,generic_setup_quality_score,0.017377916218200434,"形态质量分 [0, 1]",hist_gradient_boosting
4,feature_open_interest,0.014072928323817494,信号时点持仓量,hist_gradient_boosting
5,generic_bb_width,0.013482101348210115,布林带宽度,hist_gradient_boosting
6,feature_atr14,0.012537253383197148,14周期 ATR 波动率,hist_gradient_boosting
7,generic_trend_score,0.012256095774161499,"综合趋势得分 [-1, 1]",hist_gradient_boosting
8,generic_mfi_14,0.011380943216458847,资金流量指数,hist_gradient_boosting
9,generic_context_score,0.008193962318544412,"大环境配合分 [0, 1]",hist_gradient_boosting
10,generic_stoch_d,0.007826477443635738,KDJ-D 值,hist_gradient_boosting
11,generic_regime_conf,0.007284754050451518,首位 - 次位得分差,hist_gradient_boosting
12,generic_macd_dif,0.00666224734424851,MACD 快慢线差,hist_gradient_boosting
13,feature_tr_range_atr,0.00588134198506766,tight range / ATR 比值,hist_gradient_boosting
14,feature_don_lower_exit,0.005680175695785827,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
15,feature_turnover,0.005178051965845976,信号时点成交额,hist_gradient_boosting
16,generic_rsi_14,0.004943621959438797,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
17,feature_open,0.004062925448881945,信号时点开盘价,hist_gradient_boosting
18,generic_compression_score,0.0033034039078531086,"压缩体制分 [0, 1]",hist_gradient_boosting
19,feature_close,0.003206780729536618,信号时点收盘价,hist_gradient_boosting
20,generic_macd_dea,0.0030285822449364805,MACD 信号线,hist_gradient_boosting
21,feature_volume,0.0028662236256341935,信号时点成交量,hist_gradient_boosting
22,feature_trend_score,0.0027157449053052765,趋势强弱分数,hist_gradient_boosting
23,generic_breakout_mode_score,0.00230866036715216,"突破模式整体分 [0, 1]",hist_gradient_boosting
24,feature_atr_ma,0.0020591824887120636,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
25,feature_don_atr20,0.0017455531558159265,Donchian 宽度/ATR20,hist_gradient_boosting
26,feature_low,0.0016148742671091936,信号时点最低价,hist_gradient_boosting
27,generic_breakout_quality_score,0.0015926984556922097,"突破质量分 [0, 1]",hist_gradient_boosting
28,feature_high,0.0009567278639861879,信号时点最高价,hist_gradient_boosting
29,feature_don_lower_entry,0.0007912012716243163,Donchian 下轨入场价,hist_gradient_boosting
30,feature_atr_upper,0.0006185467398784524,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
31,feature_don_upper_exit,0.0005433073797139384,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
32,feature_atr_lower,0.0004641080532250541,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
33,feature_don_upper_entry,0.00019799831622221062,Donchian 上轨入场价,hist_gradient_boosting
34,generic_sma_20,0.00015285470012349478,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
35,generic_ema_20,1.1087905708399385e-05,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
36,feature_atr_value,0.0,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
37,feature_bp_bars_since_breakout,0.0,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
38,feature_bp_breakout_level,0.0,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
39,feature_bp_confirmed,0.0,突破回踩确认标记,hist_gradient_boosting
40,feature_trend_dir,0.0,趋势方向编码,hist_gradient_boosting
41,generic_atr_14,0.0,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
