rank,feature,importance,feature_meaning,model_kind
1,feature_trend_score,0.47563213229766504,趋势强弱分数,random_forest
2,generic_macd_dif,0.09476395331801296,MACD 快慢线差,random_forest
3,generic_rsi_14,0.08726425064009087,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
4,generic_macd_dea,0.07749604636020146,MACD 信号线,random_forest
5,generic_trend_score,0.0719785719118244,"综合趋势得分 [-1, 1]",random_forest
6,feature_trend_dir,0.036078440244139906,趋势方向编码,random_forest
7,generic_setup_quality_score,0.02066873874852031,"形态质量分 [0, 1]",random_forest
8,generic_mfi_14,0.012201178678326357,资金流量指数,random_forest
9,generic_regime_conf,0.00798000891636519,首位 - 次位得分差,random_forest
10,generic_context_score,0.0075755186506283306,"大环境配合分 [0, 1]",random_forest
11,generic_compression_score,0.006898799685782447,"压缩体制分 [0, 1]",random_forest
12,generic_stoch_k,0.006865033647659336,KDJ-K 值,random_forest
13,generic_bb_width,0.006478485503416139,布林带宽度,random_forest
14,generic_breakout_mode_score,0.006237860102999356,"突破模式整体分 [0, 1]",random_forest
15,generic_stoch_d,0.006131387637376754,KDJ-D 值,random_forest
16,feature_don_atr20,0.004711964767899553,Donchian 宽度/ATR20,random_forest
17,feature_atr_upper,0.004575973629329263,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
18,feature_atr14,0.004121770835940957,14周期 ATR 波动率,random_forest
19,generic_atr_14,0.003977497994302596,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
20,generic_breakout_quality_score,0.0038133494474848185,"突破质量分 [0, 1]",random_forest
21,feature_atr_value,0.003799380118767713,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
22,generic_sma_20,0.0036712849207115746,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
23,feature_atr_ma,0.0036173356983515963,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
24,feature_high,0.00341143652588978,信号时点最高价,random_forest
25,feature_don_upper_entry,0.003331589234691625,Donchian 上轨入场价,random_forest
26,generic_ema_20,0.0032936160084718795,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
27,feature_close,0.003229537607221856,信号时点收盘价,random_forest
28,feature_tr_range_atr,0.0032267146677079066,tight range / ATR 比值,random_forest
29,feature_don_upper_exit,0.003206033283678977,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
30,feature_low,0.0031781057031447257,信号时点最低价,random_forest
31,feature_don_lower_exit,0.0031357315185346008,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
32,feature_don_lower_entry,0.003102972540604753,Donchian 下轨入场价,random_forest
33,feature_breakout_score,0.0029680331564166536,突破质量分数,random_forest
34,feature_volume,0.0028783033587732403,信号时点成交量,random_forest
35,feature_atr_lower,0.0028425987523659074,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
36,feature_turnover,0.002575205871881373,信号时点成交额,random_forest
37,feature_open,0.002472230374445236,信号时点开盘价,random_forest
38,feature_open_interest,0.0006089276403745624,信号时点持仓量,random_forest
39,feature_bp_bars_since_breakout,0.0,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
40,feature_bp_breakout_level,0.0,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
41,feature_bp_confirmed,0.0,突破回踩确认标记,random_forest
