month,equity_first,equity_last,monthly_return,monthly_return_pct,trade_count,win_count,gross_profit,gross_loss,profit_factor,win_rate,win_rate_pct,setup_group,group_name
2018-08,990777.29,990777.29,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2018-09,990777.29,990777.29,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2018-10,990777.29,992078.09,0.0013129085750440694,0.13%,1,1,1300.8,0.0,inf,1.0,100.00%,ALL,AU0.SHFE
2018-11,992078.09,992078.09,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2018-12,992078.09,987117.94,-0.004999757629966406,-0.50%,1,0,0.0,-4960.16,0.0,0.0,0.00%,ALL,AU0.SHFE
2019-01,987117.94,987175.49,5.830103746262694e-05,0.01%,1,1,57.55,0.0,inf,1.0,100.00%,ALL,AU0.SHFE
2019-02,987175.49,987175.49,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2019-03,987175.49,987175.49,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2019-04,987175.49,987175.49,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2019-05,987175.49,987175.49,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2019-06,987175.49,986248.59,-0.0009389414641970406,-0.09%,4,2,7458.9,-8385.8,0.8895,0.5,50.00%,ALL,AU0.SHFE
2019-07,986248.59,986248.59,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2019-08,986248.59,985859.37,-0.00039464695204272093,-0.04%,3,2,2074.0,-2463.22,0.842,0.6666666666666666,66.67%,ALL,AU0.SHFE
2019-09,985859.37,985859.37,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2019-10,985859.37,985859.37,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2019-11,985859.37,985859.37,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2019-12,985859.37,985859.37,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2020-01,985859.37,985859.37,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2020-02,985859.37,985859.37,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2020-03,985859.37,985859.37,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2020-04,985859.37,985859.37,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2020-05,985859.37,1005596.57,0.020020299649837536,2.00%,1,1,19737.2,0.0,inf,1.0,100.00%,ALL,AU0.SHFE
2020-06,1005596.57,1005596.57,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2020-07,1005596.57,1009877.55,0.004257154536634999,0.43%,1,1,4280.98,0.0,inf,1.0,100.00%,ALL,AU0.SHFE
2020-08,1009877.55,1011130.23,0.001240427614219053,0.12%,1,1,1252.68,0.0,inf,1.0,100.00%,ALL,AU0.SHFE
2020-09,1011130.23,1011130.23,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2020-10,1011130.23,1011130.23,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2020-11,1011130.23,1011130.23,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2020-12,1011130.23,1011130.23,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2021-01,1011130.23,1011130.23,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2021-02,1011130.23,1011130.23,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2021-03,1011130.23,1011130.23,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2021-04,1011130.23,1011130.23,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2021-05,1011130.23,1011130.23,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2021-06,1011130.23,1011130.23,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2021-07,1011130.23,1011130.23,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2021-08,1011130.23,1011130.23,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2021-09,1011130.23,1011130.23,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2021-10,1011130.23,1011130.23,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2021-11,1011130.23,1011130.23,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2021-12,1011130.23,1011130.23,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2022-01,1011130.23,1011130.23,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2022-02,1011130.23,1009019.63,-0.0020873671238174074,-0.21%,1,0,0.0,-2110.6,0.0,0.0,0.00%,ALL,AU0.SHFE
2022-03,1009019.63,1009019.63,0.0,0.00%,1,0,0.0,0.0,,0.0,0.00%,ALL,AU0.SHFE
2022-04,1009019.63,1009019.63,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2022-05,1009019.63,1009019.63,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2022-06,1009019.63,1009019.63,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2022-07,1009019.63,1009019.63,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2022-08,1009019.63,1009019.63,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2022-09,1009019.63,1009019.63,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2022-10,1009019.63,1009019.63,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2022-11,1009019.63,1009019.63,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2022-12,1009019.63,1009019.63,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2023-01,1009019.63,1006499.32,-0.0024977809400993367,-0.25%,1,0,0.0,-2520.3,0.0,0.0,0.00%,ALL,AU0.SHFE
2023-02,1006499.32,1006499.32,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2023-03,1006499.32,1014566.72,0.008015305961657226,0.80%,2,1,12012.0,-3944.6,3.0452,0.5,50.00%,ALL,AU0.SHFE
2023-04,1014566.72,1014566.72,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2023-05,1014566.72,1014566.72,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2023-06,1014566.72,1014566.72,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2023-07,1014566.72,1021723.38,0.007053907701604967,0.71%,1,1,7156.66,0.0,inf,1.0,100.00%,ALL,AU0.SHFE
2023-08,1021723.38,1021723.38,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2023-09,1021723.38,1016617.24,-0.0049975757626296025,-0.50%,1,0,0.0,-5106.15,0.0,0.0,0.00%,ALL,AU0.SHFE
2023-10,1016617.24,1016617.24,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2023-11,1016617.24,1016617.24,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2023-12,1016617.24,1016617.24,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2014-04,1000000.0,1000000.0,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2014-05,1000000.0,1000000.0,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2014-06,1000000.0,1000000.0,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2014-07,1000000.0,1000000.0,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2014-08,1000000.0,1000000.0,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2014-09,1000000.0,1000000.0,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2014-10,1000000.0,1000000.0,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2014-11,1000000.0,1000000.0,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2014-12,1000000.0,1000000.0,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2015-01,1000000.0,1008133.38,0.008133380000000079,0.81%,1,1,10658.25,0.0,inf,1.0,100.00%,GOOD_SETUP,AU0.SHFE
2015-02,1008133.38,1008133.38,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2015-03,1008133.38,1008133.38,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2015-04,1008133.38,1008133.38,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2015-05,1008133.38,1008133.38,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2015-06,1008133.38,1008133.38,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2015-07,1008133.38,1008133.38,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2015-08,1008133.38,1008133.38,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2015-09,1008133.38,1008133.38,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2015-10,1008133.38,1009396.98,0.0012534055761550533,0.13%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2015-11,1009396.98,1009396.98,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2015-12,1009396.98,1009396.98,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2016-01,1009396.98,1009396.98,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2016-02,1009396.98,1009396.98,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2016-03,1009396.98,1010776.28,0.0013664594082696269,0.14%,1,1,1379.3,0.0,inf,1.0,100.00%,GOOD_SETUP,AU0.SHFE
2016-04,1010776.28,1008251.34,-0.0024980206302427366,-0.25%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2016-05,1008251.34,1008251.34,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2016-06,1008251.34,1002212.71,-0.005989210983840643,-0.60%,1,0,0.0,-5039.04,0.0,0.0,0.00%,GOOD_SETUP,AU0.SHFE
2016-07,1004188.11,1001346.17,-0.002830087283148486,-0.28%,1,0,0.0,-5031.53,0.0,0.0,0.00%,GOOD_SETUP,AU0.SHFE
2016-08,1001346.17,1001346.17,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2016-09,1001346.17,1001346.17,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2016-10,1001346.17,1001346.17,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2016-11,1001346.17,1001346.17,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2016-12,1001346.17,1001346.17,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2017-01,1001346.17,1001346.17,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2017-02,1001346.17,1000109.17,-0.0012353370263552543,-0.12%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2017-03,997573.32,996342.95,-0.0012333629772697252,-0.12%,1,0,0.0,-5003.22,0.0,0.0,0.00%,GOOD_SETUP,AU0.SHFE
2017-04,996342.95,995748.2,-0.0005969330138784201,-0.06%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2017-05,995748.2,995748.2,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2017-06,995748.2,995748.2,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2017-07,995748.2,995748.2,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2017-08,995748.2,993260.12,-0.002498703989623041,-0.25%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2017-09,993260.12,993260.12,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2017-10,993260.12,993260.12,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2017-11,993260.12,993260.12,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2017-12,993260.12,993260.12,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2018-01,993260.12,990777.29,-0.0024996775265677673,-0.25%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2018-02,990777.29,990777.29,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2018-03,990777.29,990777.29,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2018-04,990777.29,990777.29,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2018-05,990777.29,990777.29,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2018-06,990777.29,990777.29,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2018-07,990777.29,990777.29,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2018-08,990777.29,990777.29,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2018-09,990777.29,990777.29,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2018-10,990777.29,992078.09,0.0013129085750440694,0.13%,1,1,1300.8,0.0,inf,1.0,100.00%,GOOD_SETUP,AU0.SHFE
2018-11,992078.09,992078.09,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2018-12,992078.09,987117.94,-0.004999757629966406,-0.50%,1,0,0.0,-4960.16,0.0,0.0,0.00%,GOOD_SETUP,AU0.SHFE
2019-01,987117.94,987175.49,5.830103746262694e-05,0.01%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2019-02,987175.49,987175.49,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2019-03,987175.49,987175.49,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2019-04,987175.49,987175.49,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2019-05,987175.49,987175.49,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2019-06,987175.49,986248.59,-0.0009389414641970406,-0.09%,3,1,5936.4,-8385.8,0.7079,0.3333333333333333,33.33%,GOOD_SETUP,AU0.SHFE
2019-07,986248.59,986248.59,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2019-08,986248.59,985859.37,-0.00039464695204272093,-0.04%,2,2,2074.0,0.0,inf,1.0,100.00%,GOOD_SETUP,AU0.SHFE
2019-09,985859.37,985859.37,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2019-10,985859.37,985859.37,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2019-11,985859.37,985859.37,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2019-12,985859.37,985859.37,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2020-01,985859.37,985859.37,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2020-02,985859.37,985859.37,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2020-03,985859.37,985859.37,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2020-04,985859.37,985859.37,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2020-05,985859.37,1005596.57,0.020020299649837536,2.00%,1,1,19737.2,0.0,inf,1.0,100.00%,GOOD_SETUP,AU0.SHFE
2020-06,1005596.57,1005596.57,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2020-07,1005596.57,1009877.55,0.004257154536634999,0.43%,1,1,4280.98,0.0,inf,1.0,100.00%,GOOD_SETUP,AU0.SHFE
2020-08,1009877.55,1011130.23,0.001240427614219053,0.12%,1,1,1252.68,0.0,inf,1.0,100.00%,GOOD_SETUP,AU0.SHFE
2020-09,1011130.23,1011130.23,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2020-10,1011130.23,1011130.23,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2020-11,1011130.23,1011130.23,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2020-12,1011130.23,1011130.23,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2021-01,1011130.23,1011130.23,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2021-02,1011130.23,1011130.23,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2021-03,1011130.23,1011130.23,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2021-04,1011130.23,1011130.23,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2021-05,1011130.23,1011130.23,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2021-06,1011130.23,1011130.23,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2021-07,1011130.23,1011130.23,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2021-08,1011130.23,1011130.23,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2021-09,1011130.23,1011130.23,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2021-10,1011130.23,1011130.23,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2021-11,1011130.23,1011130.23,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2021-12,1011130.23,1011130.23,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2022-01,1011130.23,1011130.23,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2022-02,1011130.23,1009019.63,-0.0020873671238174074,-0.21%,1,0,0.0,-2110.6,0.0,0.0,0.00%,GOOD_SETUP,AU0.SHFE
2022-03,1009019.63,1009019.63,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2022-04,1009019.63,1009019.63,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2022-05,1009019.63,1009019.63,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2022-06,1009019.63,1009019.63,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2022-07,1009019.63,1009019.63,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2022-08,1009019.63,1009019.63,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2022-09,1009019.63,1009019.63,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2022-10,1009019.63,1009019.63,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2022-11,1009019.63,1009019.63,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2022-12,1009019.63,1009019.63,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2023-01,1009019.63,1006499.32,-0.0024977809400993367,-0.25%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2023-02,1006499.32,1006499.32,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2023-03,1006499.32,1014566.72,0.008015305961657226,0.80%,2,1,12012.0,-3944.6,3.0452,0.5,50.00%,GOOD_SETUP,AU0.SHFE
2023-04,1014566.72,1014566.72,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2023-05,1014566.72,1014566.72,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2023-06,1014566.72,1014566.72,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2023-07,1014566.72,1021723.38,0.007053907701604967,0.71%,1,1,7156.66,0.0,inf,1.0,100.00%,GOOD_SETUP,AU0.SHFE
2023-08,1021723.38,1021723.38,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,AU0.SHFE
2023-09,1021723.38,1016617.24,-0.0049975757626296025,-0.50%,1,0,0.0,-5106.15,0.0,0.0,0.00%,GOOD_SETUP,AU0.SHFE
