rank,feature,importance,feature_meaning,model_kind
1,generic_context_score,0.11746507143612113,"大环境配合分 [0, 1]",random_forest
2,generic_mfi_14,0.05559267673919459,资金流量指数,random_forest
3,generic_setup_quality_score,0.05342529462660413,"形态质量分 [0, 1]",random_forest
4,generic_breakout_quality_score,0.05146600887279618,"突破质量分 [0, 1]",random_forest
5,generic_trend_score,0.04888458707118915,"综合趋势得分 [-1, 1]",random_forest
6,feature_tr_range_atr,0.04710814177189444,tight range / ATR 比值,random_forest
7,generic_regime_conf,0.044674291528838145,首位 - 次位得分差,random_forest
8,generic_bb_width,0.040630798614761994,布林带宽度,random_forest
9,generic_rsi_14,0.03530220864558137,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
10,generic_stoch_d,0.035266186524801305,KDJ-D 值,random_forest
11,generic_breakout_mode_score,0.030332044458116596,"突破模式整体分 [0, 1]",random_forest
12,feature_volume,0.027874255796389795,信号时点成交量,random_forest
13,generic_compression_score,0.027266419448619197,"压缩体制分 [0, 1]",random_forest
14,feature_turnover,0.027123324609962335,信号时点成交额,random_forest
15,feature_trend_score,0.026859161665368447,趋势强弱分数,random_forest
16,generic_stoch_k,0.026702204556219654,KDJ-K 值,random_forest
17,generic_macd_dea,0.02549132686996073,MACD 信号线,random_forest
18,feature_don_upper_entry,0.022955159754911015,Donchian 上轨入场价,random_forest
19,feature_don_atr20,0.022699970973730197,Donchian 宽度/ATR20,random_forest
20,feature_open_interest,0.02142158197412718,信号时点持仓量,random_forest
21,feature_don_lower_entry,0.0186656071441837,Donchian 下轨入场价,random_forest
22,feature_don_upper_exit,0.01746958451415277,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
23,generic_macd_dif,0.01566300591148192,MACD 快慢线差,random_forest
24,feature_atr_value,0.014943540133732669,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
25,generic_atr_14,0.014572024842233583,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
26,feature_bp_bars_since_breakout,0.01304596222833549,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
27,feature_atr14,0.01255601554100393,14周期 ATR 波动率,random_forest
28,feature_atr_upper,0.011682000754544564,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
29,feature_bp_breakout_level,0.011639977906699787,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
30,feature_close,0.010437510826851636,信号时点收盘价,random_forest
31,feature_low,0.010072489578121192,信号时点最低价,random_forest
32,feature_atr_lower,0.009998015019390034,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
33,feature_high,0.009765206255202196,信号时点最高价,random_forest
34,feature_don_lower_exit,0.009134020458612838,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
35,generic_sma_20,0.00872566370613747,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
36,feature_open,0.008509707549247084,信号时点开盘价,random_forest
37,feature_atr_ma,0.007726758785114854,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
38,generic_ema_20,0.0058469738710073,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
39,feature_trend_dir,0.0010052190347593787,趋势方向编码,random_forest
40,feature_bp_confirmed,0.0,突破回踩确认标记,random_forest
41,feature_breakout_score,0.0,突破质量分数,random_forest
