rank,feature,importance,feature_meaning,model_kind
1,generic_mtf_trend_score_30m,0.039586327904525646,30m 视角,random_forest
2,generic_mtf_trend_score_60m,0.03786889242172735,60m 视角趋势得分,random_forest
3,generic_range_ratio_60,0.025392025081914175,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
4,generic_atr_pct_zscore_252,0.02486527534486583,natr_14 的 252 日分位 zscore,random_forest
5,generic_ad_line,0.021720633809037257,A/D 累积分布线,random_forest
6,generic_pa_trend_channel_slope,0.020430937032275,通道斜率,random_forest
7,generic_vol_ma_5,0.01995512845907802,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
8,generic_bb_width_zscore_252,0.019929600262673527,bb_width 的 252 日 zscore,random_forest
9,feature_open_interest,0.016445039525061843,信号时点持仓量,random_forest
10,generic_pa_pre_bo_tightness_5,0.013461560145647236,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
11,generic_slope_20,0.013328524841098992,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
12,generic_hist_vol_3,0.011342170849156296,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
13,generic_pa_trail_stop,0.01117818445548379,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
14,generic_pa_leg_body_cv_20,0.011069528039043361,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
15,generic_pa_trend_strength_20,0.010848484020027914,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
16,generic_mtf_conflict_score,0.010688155870620015,多周期分歧度,random_forest
17,generic_pa_overlap_ratio_20,0.010536418657806579,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
18,generic_hurst_60,0.009470007949677587,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
19,generic_transition_risk,0.009335610431120116,过渡风险分,random_forest
20,generic_gap_pct,0.008308175182371548,缺口百分比,random_forest
21,generic_minus_di,0.008182419388032776,-DI 负方向指标,random_forest
22,feature_tr_range_atr,0.008075432434814553,tight range / ATR 比值,random_forest
23,generic_pa_bar_overlap_avg_5,0.007341195217604082,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
24,generic_vol_ratio_5,0.007183453160574382,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
25,generic_vol_ma_20,0.007164841676430824,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
26,generic_pa_channel_width_atr,0.007034036178177747,通道宽度 / ATR,random_forest
27,generic_oi_concentration_20,0.007011658911916971,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
28,generic_pa_prior_leg_slope,0.0069248539053443515,前腿斜率,random_forest
29,generic_month_sin,0.006815229464378251,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
30,generic_oi_change,0.006759873455139262,持仓量变化,random_forest
31,generic_adx,0.006450748648370218,平均方向指数,random_forest
32,generic_pa_bar_range_avg_20,0.006334337824212256,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
33,generic_htf_trend_score_day,0.006151112897027055,日线视角趋势得分,random_forest
34,generic_hist_vol_10,0.006101904800075415,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
35,generic_doy,0.006099947520176801,年内天序,random_forest
36,generic_pa_bar_range_rel_3,0.006095878912309914,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
37,generic_pa_leg_gap_count_20,0.006034955380776822,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
38,generic_entropy_60,0.005877617377682292,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
39,generic_vol_ratio_5_20,0.005784854942378336,波动率比率,random_forest
40,generic_hurst_20,0.005771927162817003,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
41,generic_pv_corr_20,0.005738504263977765,价量相关系数,random_forest
42,generic_gap,0.005672268548462756,缺口,random_forest
43,generic_slope_60,0.005655066432569088,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
44,generic_days_to_month_end,0.0056412047973759,距月末天数,random_forest
