rank,feature,importance,feature_meaning,model_kind
1,feature_breakout_score,0.1732001689259567,突破质量分数,random_forest
2,generic_bb_width,0.0568134858852541,布林带宽度,random_forest
3,feature_tr_range_atr,0.053604592235236226,tight range / ATR 比值,random_forest
4,generic_mfi_14,0.053215363698464774,资金流量指数,random_forest
5,generic_context_score,0.052413029414480866,"大环境配合分 [0, 1]",random_forest
6,generic_macd_dea,0.050858791406773615,MACD 信号线,random_forest
7,feature_trend_score,0.04229853975022865,趋势强弱分数,random_forest
8,generic_regime_conf,0.039724002992098564,首位 - 次位得分差,random_forest
9,feature_volume,0.037922873764478233,信号时点成交量,random_forest
10,generic_rsi_14,0.03650857189920929,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
11,generic_stoch_d,0.036378908573678446,KDJ-D 值,random_forest
12,generic_macd_dif,0.034137206800651194,MACD 快慢线差,random_forest
13,generic_trend_score,0.033600313878995265,"综合趋势得分 [-1, 1]",random_forest
14,feature_turnover,0.032216818680297105,信号时点成交额,random_forest
15,generic_setup_quality_score,0.03018180260319864,"形态质量分 [0, 1]",random_forest
16,generic_stoch_k,0.025168292283200507,KDJ-K 值,random_forest
17,generic_breakout_quality_score,0.02495504796901657,"突破质量分 [0, 1]",random_forest
18,feature_don_atr20,0.024459633166658536,Donchian 宽度/ATR20,random_forest
19,generic_breakout_mode_score,0.017069474677399957,"突破模式整体分 [0, 1]",random_forest
20,feature_don_lower_entry,0.01668103864823523,Donchian 下轨入场价,random_forest
21,generic_atr_14,0.014087550504272364,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
22,feature_atr_value,0.013154287903002323,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
23,feature_don_upper_entry,0.012604886224510604,Donchian 上轨入场价,random_forest
24,feature_atr14,0.011428774352604646,14周期 ATR 波动率,random_forest
25,generic_compression_score,0.009441360918921872,"压缩体制分 [0, 1]",random_forest
26,feature_open_interest,0.008710196138198876,信号时点持仓量,random_forest
27,feature_atr_lower,0.008206273630020494,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
28,feature_don_lower_exit,0.0074716120680952845,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
29,feature_bp_breakout_level,0.006944414120055824,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
30,feature_low,0.0056939216875180245,信号时点最低价,random_forest
31,feature_don_upper_exit,0.005554598590201284,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
32,feature_close,0.004765500885822361,信号时点收盘价,random_forest
33,feature_atr_upper,0.004290682653414018,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
34,generic_sma_20,0.003931161815776138,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
35,feature_atr_ma,0.003547594189786247,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
36,feature_high,0.0031301377360865687,信号时点最高价,random_forest
37,generic_ema_20,0.0025232008273924226,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
38,feature_open,0.0021032787295528943,信号时点开盘价,random_forest
39,feature_bp_confirmed,0.0005267766550250787,突破回踩确认标记,random_forest
40,feature_trend_dir,0.0004284785888805222,趋势方向编码,random_forest
41,feature_bp_bars_since_breakout,4.735452734966896e-05,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
