tradeid,datetime,direction,offset,price,volume
1,2019-05-22 00:00:00+08:00,多,开,3913.0,1.0
2,2019-05-24 00:00:00+08:00,空,平,3859.0,1.0
3,2019-11-15 00:00:00+08:00,多,开,3511.0,1.0
4,2019-11-27 00:00:00+08:00,空,平,3600.0,1.0
5,2023-07-26 00:00:00+08:00,多,开,3855.0,1.0
6,2023-08-03 00:00:00+08:00,空,平,3797.0,1.0
7,2024-05-23 00:00:00+08:00,多,开,3790.0,1.0
8,2024-05-28 00:00:00+08:00,空,平,3744.0,1.0
