datetime,symbol,exchange,vt_symbol,close,position,setup_type,entry_price,stop_price,highest_since_entry,realized_pnl,unrealized_pnl,equity,month_return,month_return_pct,month_stop_trading,daily_return,daily_return_pct
2022-06-07,OI0,CZCE,OI0.CZCE,14224.0,0,,,,,-5254.61,0.0,994745.39,-4.308353071361013e-09,-0.00%,0,0.0,0.00%
2022-06-08,OI0,CZCE,OI0.CZCE,14444.0,0,,,,,-5254.61,0.0,994745.39,-4.308353071361013e-09,-0.00%,0,0.0,0.00%
2022-06-09,OI0,CZCE,OI0.CZCE,14259.0,0,,,,,-5254.61,0.0,994745.39,-4.308353071361013e-09,-0.00%,0,0.0,0.00%
2022-06-10,OI0,CZCE,OI0.CZCE,14448.0,0,,,,,-5254.61,0.0,994745.39,-4.308353071361013e-09,-0.00%,0,0.0,0.00%
2022-06-13,OI0,CZCE,OI0.CZCE,14311.0,0,,,,,-5254.61,0.0,994745.39,-4.308353071361013e-09,-0.00%,0,0.0,0.00%
2022-06-14,OI0,CZCE,OI0.CZCE,14378.0,0,,,,,-5254.61,0.0,994745.39,-4.308353071361013e-09,-0.00%,0,0.0,0.00%
2022-06-15,OI0,CZCE,OI0.CZCE,13974.0,0,,,,,-5254.61,0.0,994745.39,-4.308353071361013e-09,-0.00%,0,0.0,0.00%
2022-06-16,OI0,CZCE,OI0.CZCE,13707.0,0,,,,,-5254.61,0.0,994745.39,-4.308353071361013e-09,-0.00%,0,0.0,0.00%
2022-06-17,OI0,CZCE,OI0.CZCE,13567.0,0,,,,,-5254.61,0.0,994745.39,-4.308353071361013e-09,-0.00%,0,0.0,0.00%
2022-06-20,OI0,CZCE,OI0.CZCE,13375.0,0,,,,,-5254.61,0.0,994745.39,-4.308353071361013e-09,-0.00%,0,0.0,0.00%
2022-06-21,OI0,CZCE,OI0.CZCE,13101.0,0,,,,,-5254.61,0.0,994745.39,-4.308353071361013e-09,-0.00%,0,0.0,0.00%
2022-06-22,OI0,CZCE,OI0.CZCE,12755.0,0,,,,,-5254.61,0.0,994745.39,-4.308353071361013e-09,-0.00%,0,0.0,0.00%
2022-06-23,OI0,CZCE,OI0.CZCE,12501.0,0,,,,,-5254.61,0.0,994745.39,-4.308353071361013e-09,-0.00%,0,0.0,0.00%
2022-06-24,OI0,CZCE,OI0.CZCE,11757.0,0,,,,,-5254.61,0.0,994745.39,-4.308353071361013e-09,-0.00%,0,0.0,0.00%
2022-06-27,OI0,CZCE,OI0.CZCE,11825.0,0,,,,,-5254.61,0.0,994745.39,-4.308353071361013e-09,-0.00%,0,0.0,0.00%
2022-06-28,OI0,CZCE,OI0.CZCE,12164.0,0,,,,,-5254.61,0.0,994745.39,-4.308353071361013e-09,-0.00%,0,0.0,0.00%
2022-06-29,OI0,CZCE,OI0.CZCE,12109.0,0,,,,,-5254.61,0.0,994745.39,-4.308353071361013e-09,-0.00%,0,0.0,0.00%
2022-06-30,OI0,CZCE,OI0.CZCE,12053.0,0,,,,,-5254.61,0.0,994745.39,-4.308353071361013e-09,-0.00%,0,0.0,0.00%
2022-07-01,OI0,CZCE,OI0.CZCE,11650.0,0,,,,,-5254.61,0.0,994745.39,-4.308353071361013e-09,-0.00%,0,0.0,0.00%
2022-07-04,OI0,CZCE,OI0.CZCE,11573.0,0,,,,,-5254.61,0.0,994745.39,-4.308353071361013e-09,-0.00%,0,0.0,0.00%
2022-07-05,OI0,CZCE,OI0.CZCE,11083.0,0,,,,,-5254.61,0.0,994745.39,-4.308353071361013e-09,-0.00%,0,0.0,0.00%
2022-07-06,OI0,CZCE,OI0.CZCE,10554.0,0,,,,,-5254.61,0.0,994745.39,-4.308353071361013e-09,-0.00%,0,0.0,0.00%
2022-07-07,OI0,CZCE,OI0.CZCE,10356.0,0,,,,,-5254.61,0.0,994745.39,-4.308353071361013e-09,-0.00%,0,0.0,0.00%
