symbol,exchange,interval,datetime,signal_datetime,signal_type,side,order_type,signal_i,entry_i,horizon_i,entry_price,stop_price,trigger,future_mfe_atr,future_mae_atr,future_pnl_atr,atr_warmed,label_class,regime_label,candidate_status,is_executed,is_filtered,is_triggered,filtered_reason,feature_open,feature_high,feature_low,feature_close,feature_volume,feature_open_interest,feature_turnover,feature_atr14,feature_trend_score,feature_trend_dir,feature_tr_range_atr,feature_breakout_score,feature_don_upper_entry,feature_don_lower_entry,feature_don_upper_exit,feature_don_lower_exit,feature_don_atr20,feature_atr_ma,feature_atr_value,feature_atr_upper,feature_atr_lower,feature_bp_breakout_level,feature_bp_bars_since_breakout,feature_bp_confirmed,generic_sma_20,generic_ema_20,generic_macd_dif,generic_macd_dea,generic_rsi_14,generic_atr_14,generic_bb_width,generic_stoch_k,generic_stoch_d,generic_mfi_14,generic_trend_score,generic_compression_score,generic_breakout_mode_score,generic_setup_quality_score,generic_breakout_quality_score,generic_context_score,generic_regime_label,generic_regime_conf
RB0,SHFE,day,2018-02-12,2018-02-09,tight_range_breakout,short,stop,1970,1971,1991,3891.0,3891.0,3891.0,4.170878832023939,2.8190524912098556,3.956564899943657,1,0,trend_up,filtered,0,1,0,quality_gate,3928.0,3946.0,3881.0,3895.0,2574966.0,2586270,0.0,62.017038866367045,0.3202837138173494,0,1.0061750954355972,0.2559473585221807,4104.0,3724.0,3998.0,3749.0,67.41707036601504,3911.8,62.017038866367045,4066.8425971659176,3756.7574028340828,,,False,3911.8,3911.7077714259435,22.552243200815155,26.82242484362331,49.10204374498793,62.017038866367045,5.3098504532004,35.68036208786267,48.86650717551111,52.18254905617836,-0.26801562920771965,0.36,0.09600000000000002,0.22958338614026788,0.06,0.36040000252877175,transition,0.08235944781715804
RB0,SHFE,day,2018-02-13,2018-02-12,tight_range_breakout,short,stop,1971,1972,1992,,3880.0,3880.0,4.640998701810302,3.0714973226526365,3.898438909520654,1,0,trend_up,not_triggered,0,0,0,,3890.0,3925.0,3882.0,3918.0,1570766.0,2455788,0.0,60.65867894734083,0.3000491893540837,0,1.4243633639797164,0.6930232558139535,4104.0,3724.0,3998.0,3749.0,66.19621684771428,3917.6,60.65867894734083,4069.246697368352,3765.9533026316476,,,False,3917.6,3912.3070312901395,20.34758239823259,25.527456354545166,52.57567550845542,60.65867894734083,4.598696311134268,34.32821859988566,44.02041098363596,59.89811171210972,-0.281501129252112,0.36,0.09600000000000002,0.7435631390639079,0.06,0.3422817826561553,compression,0.037034232321103255
RB0,SHFE,day,2018-02-14,2018-02-13,tight_range_breakout,short,stop,1972,1973,1993,,3880.0,3880.0,4.780777516984811,3.1640054839681295,4.57216177078911,1,0,trend_up,not_triggered,0,0,0,,3920.0,3935.0,3894.0,3921.0,1344078.0,2318730,0.0,59.25448759395935,0.2889888896022966,0,1.4581174103142185,0.4378048780487805,4104.0,3733.0,3998.0,3783.0,64.93640600532856,3924.15,59.25448759395935,4072.2862189848984,3776.013781015102,,,False,3924.15,3913.134933072031,18.627719007055475,24.14750888504723,53.02599333589256,59.25448759395935,3.422095044199426,34.28149046260184,40.774104143291254,58.264064555546064,-0.25126953922566125,0.36,0.09600000000000002,0.7405817161118403,0.06,0.38187041344447137,compression,0.23518731333304285
RB0,SHFE,day,2018-02-23,2018-02-22,tight_range_breakout,short,stop,1974,1975,1995,,3840.0,3840.0,7.181206155905757,3.3847723282613122,7.181206155905757,1,0,range,not_triggered,0,0,0,,3945.0,3955.0,3841.0,3866.0,2061350.0,2438736,0.0,61.55616532336291,-0.1404343470851368,0,1.4035962043140444,0.5580500432125376,4104.0,3733.0,3998.0,3815.0,65.96760641980903,3929.85,61.55616532336291,4083.7404133084074,3775.9595866915924,,,False,3929.85,3910.4437887505737,12.064641471675714,20.764134465266594,44.40521153805127,61.55616532336291,2.3996642721718473,30.610550342848963,36.75957241680866,56.4083222902061,-0.2562349029172329,0.33999999999999997,0.09600000000000002,0.1948330119640813,0.06,0.7904573249638461,compression,0.34923437443123295
RB0,SHFE,day,2018-03-12,2018-03-09,atr_breakout,short,market,1985,1986,2006,3737.0,,,7.400502616771199,0.43057469770305157,4.601767081701364,1,1,trend_down,filled,1,0,1,,3773.0,3805.0,3663.0,3709.0,5354170.0,2582206,0.0,74.26691312258953,-0.4763399491715323,0,3.635535511679628,,4062.0,3733.0,4062.0,3792.0,73.46654784342627,3935.9,74.26691312258953,4121.5672828064735,3750.2327171935262,,,False,3935.9,3916.042863610153,-14.275092153446622,14.680606560928139,30.249512382202496,74.26691312258953,8.275082934544779,27.091323667264234,45.2329928893534,41.559253564254185,-0.3614863811601576,0.33999999999999997,0.47200000000000003,0.022681579291804806,0.28376310383396286,0.5173698217106005,transition,0.6489682781404922
RB0,SHFE,day,2018-03-12,2018-03-09,donchian_breakout,short,stop,1985,1986,2006,,3662.0,3662.0,6.391343169029671,1.4397341454445787,3.5926076339598363,1,0,trend_down,not_triggered,0,0,0,,3773.0,3805.0,3663.0,3709.0,5354170.0,2582206,0.0,74.26691312258953,-0.4763399491715323,0,3.635535511679628,,4062.0,3733.0,4062.0,3792.0,73.46654784342627,3935.9,74.26691312258953,4121.5672828064735,3750.2327171935262,,,False,3935.9,3916.042863610153,-14.275092153446622,14.680606560928139,30.249512382202496,74.26691312258953,8.275082934544779,27.091323667264234,45.2329928893534,41.559253564254185,-0.3614863811601576,0.33999999999999997,0.47200000000000003,0.022681579291804806,0.28376310383396286,0.5173698217106005,transition,0.6489682781404922
RB0,SHFE,day,2018-03-13,2018-03-12,breakout_pullback_continuation,short,stop,1986,1987,2007,,3675.0,3675.0,6.683946611471577,1.2874815194228038,3.7391750510896324,1,0,trend_down,not_triggered,0,0,0,,3737.0,3751.0,3676.0,3709.0,4245310.0,2550928,0.0,74.31927647097599,-0.5510210112328151,-1,5.263775679419805,,4062.0,3663.0,4062.0,3663.0,73.54322045125495,3923.0,74.31927647097599,4108.79819117744,3737.20180882256,3733.0,1.0,True,3923.0,3896.3244956472813,-28.604149740901903,6.023655300562131,30.249512382202496,74.31927647097599,9.733883929014427,21.903823129888774,37.45660296953186,35.640170589736385,-0.38280633877375536,0.06,0.072,0.04495523936014389,0.06,0.9207979253950216,transition,0.666108796562598
RB0,SHFE,day,2018-03-20,2018-03-19,donchian_breakout,short,stop,1991,1992,2012,3637.0,3637.0,3637.0,6.308188543688622,0.6728734446601197,1.6962018084140515,1,1,trend_down,filled,1,0,1,,3731.0,3735.0,3638.0,3651.0,3932802.0,2390864,0.0,72.05399372050726,-0.8881606980851409,-1,4.563244631177471,,4062.0,3657.0,4062.0,3657.0,72.03334706754121,3870.05,72.05399372050726,4050.1849843012683,3689.915015698732,,,False,3870.05,3823.2353537162126,-60.46464650579901,-32.82018663954205,30.117431833389887,72.05399372050726,13.8881179428713,15.508926489200318,20.9132069534356,26.14295858662892,-0.27156753792647004,0.04000000000000001,0.448,0.055802906238731846,0.44648944601337603,0.5392121792661391,transition,0.7153980642299013
RB0,SHFE,day,2018-03-20,2018-03-19,atr_breakout,short,market,1991,1992,2012,3646.0,,,6.434352314562394,0.5467096737863472,1.822365579287824,1,1,trend_down,filled,1,0,1,,3731.0,3735.0,3638.0,3651.0,3932802.0,2390864,0.0,72.05399372050726,-0.8881606980851409,-1,4.563244631177471,,4062.0,3657.0,4062.0,3657.0,72.03334706754121,3870.05,72.05399372050726,4050.1849843012683,3689.915015698732,,,False,3870.05,3823.2353537162126,-60.46464650579901,-32.82018663954205,30.117431833389887,72.05399372050726,13.8881179428713,15.508926489200318,20.9132069534356,26.14295858662892,-0.27156753792647004,0.04000000000000001,0.448,0.055802906238731846,0.44648944601337603,0.5392121792661391,transition,0.7153980642299013
RB0,SHFE,day,2018-03-21,2018-03-20,breakout_pullback_continuation,short,stop,1992,1993,2013,,3604.0,3604.0,5.812621703877297,1.1290704029114174,2.090871116502625,1,0,trend_down,not_triggered,0,0,0,,3646.0,3667.0,3605.0,3649.0,3093030.0,2259540,0.0,71.3358513118996,-0.8910407838902443,-1,4.89235067054962,,4062.0,3638.0,4062.0,3638.0,71.53167971416416,3856.45,71.3358513118996,4034.7896282797487,3678.110371720251,3657.0,1.0,True,3856.45,3806.6415105051447,-66.4190523629336,-39.539959784220365,29.99272527137049,71.3358513118996,14.776528551690571,15.43187691872614,19.086096941865783,21.27345852514999,-0.458585635107858,0.04000000000000001,0.448,0.5708458573003106,0.1855401058501354,0.9095177054882663,transition,0.5475885274413317
