symbol,exchange,interval,datetime,signal_datetime,signal_type,side,order_type,signal_i,entry_i,horizon_i,entry_price,stop_price,trigger,future_mfe_atr,future_mae_atr,future_pnl_atr,atr_warmed,label_class,regime_label,candidate_status,is_executed,is_filtered,is_triggered,filtered_reason,feature_open,feature_high,feature_low,feature_close,feature_volume,feature_open_interest,feature_turnover,feature_atr14,feature_trend_score,feature_trend_dir,feature_tr_range_atr,feature_breakout_score,feature_don_upper_entry,feature_don_lower_entry,feature_don_upper_exit,feature_don_lower_exit,feature_don_atr20,feature_atr_ma,feature_atr_value,feature_atr_upper,feature_atr_lower,feature_bp_breakout_level,feature_bp_bars_since_breakout,feature_bp_confirmed
RB0,SHFE,day,2012-12-18,2012-12-17,donchian_breakout,long,stop,718,719,739,3837.0,3837.0,3837.0,4.01414950301345,1.3953948272380088,3.153974609510568,1,1,trend_up,filled,1,0,1,,3788.0,3836.0,3779.0,3812.0,2635746.0,1412708,0.0,52.339168729034846,0.5961423662866283,1,5.387934253597768,,3790.0,3457.0,3790.0,3464.0,52.12601791952007,3606.7,52.339168729034846,3737.547921822587,3475.8520781774127,,,False
RB0,SHFE,day,2012-12-19,2012-12-18,breakout_pullback_continuation,long,stop,719,720,740,,3842.0,3842.0,4.019077307560525,1.5292099023888825,2.411446384536315,1,0,trend_up,not_triggered,0,0,0,,3816.0,3841.0,3789.0,3819.0,3239534.0,1420642,0.0,52.314942391246646,0.8777857371235607,1,5.734499290019214,,3836.0,3464.0,3836.0,3464.0,52.11971702354407,3620.05,52.314942391246646,3750.8373559781166,3489.2626440218837,3790.0,1.0,True
RB0,SHFE,day,2012-12-26,2012-12-25,donchian_breakout,long,stop,724,725,745,,3886.0,3886.0,3.8477369572684528,0.5607254862351011,3.5190358101651174,1,0,trend_up,not_triggered,0,0,0,,3785.0,3885.0,3780.0,3873.0,3741282.0,1384046,0.0,54.15861305050192,0.8990998290786589,1,3.434356781377662,,3841.0,3464.0,3841.0,3464.0,53.39279162571263,3683.45,54.15861305050192,3818.8465326262544,3548.053467373745,,,False
RB0,SHFE,day,2012-12-26,2012-12-25,atr_breakout,long,market,724,725,745,3870.0,,,4.157102742777474,0.2513597007260798,3.828401595674139,1,1,trend_up,filled,1,0,1,,3785.0,3885.0,3780.0,3873.0,3741282.0,1384046,0.0,54.15861305050192,0.8990998290786589,1,3.434356781377662,,3841.0,3464.0,3841.0,3464.0,53.39279162571263,3683.45,54.15861305050192,3818.8465326262544,3548.053467373745,,,False
RB0,SHFE,day,2013-01-04,2012-12-31,donchian_breakout,long,stop,728,729,749,4018.0,3994.0,3994.0,2.699796994155795,2.220227791246542,2.6642733494958506,1,1,trend_up,filled,1,0,1,,3921.0,3993.0,3916.0,3988.0,2403872.0,1120288,0.0,56.24672395187904,0.9448038322146468,1,2.709491136415044,,3958.0,3464.0,3958.0,3482.0,54.986262484090595,3764.05,56.24672395187904,3904.6668098796977,3623.4331901203027,,,False
RB0,SHFE,day,2013-01-07,2013-01-04,breakout_pullback_continuation,long,stop,729,730,750,4029.0,4024.0,4024.0,3.655691268306851,2.4134660800472414,3.407246230654929,1,1,trend_up,filled,1,0,1,,4018.0,4023.0,3966.0,3990.0,2305966.0,1208310,0.0,56.300529383887685,0.9518939969202544,1,4.067457313563665,,3993.0,3464.0,3993.0,3536.0,55.08694935988606,3785.45,56.300529383887685,3926.201323459719,3644.6986765402808,3958.0,1.0,True
RB0,SHFE,day,2013-01-24,2013-01-23,donchian_breakout,long,stop,742,743,763,4056.0,4056.0,4056.0,3.8961667827674606,1.7136667177317462,-0.0485000014452381,1,1,trend_up,filled,1,0,1,,3990.0,4055.0,3980.0,4053.0,2698600.0,1479600,0.0,61.229181202939955,0.9129714672877296,1,1.8618573327341217,,4047.0,3464.0,4047.0,3770.0,59.64335603742419,3956.45,61.229181202939955,4109.522953007349,3803.37704699265,,,False
RB0,SHFE,day,2013-01-28,2013-01-25,donchian_breakout,long,stop,744,745,765,,4086.0,4086.0,3.6028759088974613,3.41504825487911,-3.0906186706655947,1,0,trend_up,not_triggered,0,0,0,,4040.0,4085.0,4035.0,4076.0,3541296.0,1579068,0.0,61.22312052702476,0.7248649556621225,1,2.5088561098776196,,4067.0,3464.0,4067.0,3780.0,59.803128823775324,3978.7,61.22312052702476,4131.757801317562,3825.642198682438,,,False
RB0,SHFE,day,2013-01-31,2013-01-30,donchian_breakout,long,stop,747,748,768,,4132.0,4132.0,2.993695532116747,4.463327884246786,-3.6287218571112083,1,0,trend_up,not_triggered,0,0,0,,4071.0,4131.0,4071.0,4114.0,2323038.0,1437552,0.0,57.04781187969148,0.7390051692809076,1,2.9869682006271816,,4085.0,3464.0,4085.0,3869.0,56.97670757528436,4008.1,57.04781187969148,4150.719529699229,3865.4804703007712,,,False
RB0,SHFE,day,2013-02-04,2013-02-01,donchian_breakout,long,stop,749,750,770,4179.0,4171.0,4171.0,2.0988106251309575,5.549397585092023,-4.8201498255126225,1,0,trend_up,filled,1,0,1,,4121.0,4170.0,4111.0,4168.0,2108662.0,1376852,0.0,55.39326636565235,0.7484772222686267,1,3.3578088494043534,,4131.0,3464.0,4131.0,3893.0,55.79647858669413,4023.95,55.39326636565235,4162.433165914131,3885.466834085869,,,False
RB0,SHFE,day,2013-02-04,2013-02-01,atr_breakout,long,market,749,750,770,4179.0,,,2.0988106251309575,5.549397585092023,-4.8201498255126225,1,0,trend_up,filled,1,0,1,,4121.0,4170.0,4111.0,4168.0,2108662.0,1376852,0.0,55.39326636565235,0.7484772222686267,1,3.3578088494043534,,4131.0,3464.0,4131.0,3893.0,55.79647858669413,4023.95,55.39326636565235,4162.433165914131,3885.466834085869,,,False
RB0,SHFE,day,2013-02-05,2013-02-04,donchian_breakout,long,stop,750,751,771,,4236.0,4236.0,1.0228890664865244,6.187640418582418,-5.768423588055153,1,0,trend_up,not_triggered,0,0,0,,4179.0,4235.0,4174.0,4221.0,1635588.0,1213904,0.0,56.22231876810576,0.9575127264995342,1,4.001969412325978,,4170.0,3464.0,4170.0,3893.0,56.35665465735942,4034.8,56.22231876810576,4175.355796920265,3894.2442030797356,,,False
RB0,SHFE,day,2013-02-18,2013-02-08,donchian_breakout,long,stop,754,755,775,,4298.0,4298.0,-0.14123682442173185,7.866891120290464,-6.624007065379224,1,0,trend_up,not_triggered,0,0,0,,4249.0,4297.0,4244.0,4275.0,1230546.0,625286,0.0,66.86483877384082,0.9532765983590052,1,2.7458377731380827,,4235.0,3464.0,4235.0,3893.0,63.91082244751085,4069.55,66.86483877384082,4236.712096934602,3902.387903065398,,,False
RB0,SHFE,day,2013-02-18,2013-02-08,atr_breakout,long,market,754,755,775,4280.0,,,0.11298945953738547,7.612664836331346,-6.369780781420106,1,0,trend_up,filled,1,0,1,,4249.0,4297.0,4244.0,4275.0,1230546.0,625286,0.0,66.86483877384082,0.9532765983590052,1,2.7458377731380827,,4235.0,3464.0,4235.0,3893.0,63.91082244751085,4069.55,66.86483877384082,4236.712096934602,3902.387903065398,,,False
RB0,SHFE,day,2013-03-05,2013-03-04,atr_breakout,short,market,765,766,786,3915.0,,,2.8077989315624845,0.6818940262366033,1.9520887809910605,1,1,range,filled,1,0,1,,3975.0,3988.0,3886.0,3905.0,3849710.0,1059834,0.0,76.08334800153744,-0.19146058583121608,0,3.6433727915653566,,4297.0,3554.0,4297.0,3950.0,72.02112513510872,4096.7,76.08334800153744,4286.908370003844,3906.491629996156,,,False
RB0,SHFE,day,2013-03-14,2013-03-13,atr_breakout,short,market,772,773,793,3822.0,,,1.6347242024915496,1.7185562128757317,1.1736481453785486,1,1,trend_down,filled,1,0,1,,3897.0,3899.0,3820.0,3833.0,3500908.0,1366146,0.0,70.00029876145081,-0.5208509594193651,-1,2.7599882203130726,,4297.0,3676.0,4297.0,3867.0,68.61335467754392,4017.75,70.00029876145081,4192.750746903627,3842.7492530963727,,,False
RB0,SHFE,day,2013-04-02,2013-04-01,donchian_breakout,short,stop,785,786,806,3709.0,3709.0,3709.0,2.4980713971150523,2.4980713971150523,1.1862350209764214,1,1,trend_down,filled,1,0,1,,3793.0,3797.0,3710.0,3723.0,3542394.0,1306514,0.0,71.93645304792712,-0.36620240188785763,0,1.851634246009551,,4297.0,3741.0,3988.0,3741.0,70.87184633068506,3868.7,71.93645304792712,4048.5411326198177,3688.858867380182,,,False
RB0,SHFE,day,2013-04-19,2013-04-18,donchian_breakout,short,stop,796,797,817,,3597.0,3597.0,1.0050355556576673,1.629787387552974,0.040744684688824355,1,0,trend_down,not_triggered,0,0,0,,3621.0,3685.0,3598.0,3651.0,4790564.0,1309182,0.0,74.90840787579977,-0.42363820178035116,0,2.3708954046182074,,4297.0,3665.0,3945.0,3665.0,73.11976512407549,3815.25,74.90840787579977,4002.5210196894996,3627.9789803105004,,,False
