entry_i,exit_i,side,lots,entry_price,exit_price,gross_pnl,cost,net_pnl
6356,6366,long,15,3102.0,3080.0,-330.0,392.73,-722.73
6382,6386,short,16,3109.0,3114.0,-80.0,419.568,-499.568
6439,6460,short,19,3041.0,3004.0,703.0,494.855,208.14499999999998
6476,6477,short,22,3003.0,3042.0,-858.0,572.99,-1430.99
6527,6528,long,18,3089.0,3091.0,36.0,471.24,-435.24
6588,6600,short,24,3132.0,3088.0,1056.0,629.28,426.72
6614,6632,short,20,3038.0,3046.0,-160.0,521.6800000000001,-681.6800000000001
6660,6662,short,21,3055.0,3066.0,-231.0,548.5409999999999,-779.5409999999999
6680,6686,long,19,3124.0,3098.0,-494.0,498.21799999999996,-992.218
6710,6731,short,21,3032.0,3010.0,462.0,546.8820000000001,-84.88200000000006
6734,6755,short,21,3002.0,2975.0,567.0,545.517,21.482999999999947
6786,6792,short,24,2914.0,2915.0,-24.0,619.8960000000001,-643.8960000000001
6834,6846,long,16,2791.0,2786.0,-80.0,409.23199999999997,-489.23199999999997
6911,6922,short,10,2515.0,2577.0,-620.0,250.92000000000002,-870.9200000000001
6998,7010,long,19,2560.0,2588.0,532.0,477.812,54.18799999999999
7020,7025,short,15,2542.0,2564.0,-330.0,376.59000000000003,-706.59
7046,7055,long,14,2573.0,2546.0,-378.0,351.666,-729.6659999999999
7063,7082,short,18,2537.0,2507.0,540.0,450.79200000000003,89.20799999999997
7099,7104,short,20,2423.0,2455.0,-640.0,497.56,-1137.56
7123,7128,long,19,2457.0,2462.0,95.0,473.461,-378.461
7153,7171,long,12,2557.0,2535.0,-264.0,301.10400000000004,-565.104
7201,7220,short,16,2555.0,2551.0,64.0,401.696,-337.696
7260,7261,long,27,2489.0,2489.0,0.0,674.406,-674.406
7323,7339,short,15,2571.0,2556.0,225.0,376.905,-151.90499999999997
7425,7443,short,15,2479.0,2482.0,-45.0,374.415,-419.415
7454,7455,short,26,2467.0,2446.0,546.0,647.738,-101.73800000000006
7520,7527,short,23,2485.0,2476.0,207.0,574.103,-367.10299999999995
7550,7564,long,23,2493.0,2486.0,-161.0,574.517,-735.517
7653,7662,long,29,2500.0,2484.0,-464.0,724.5360000000001,-1188.536
7718,7723,short,22,2428.0,2424.0,88.0,546.7439999999999,-458.7439999999999
7741,7744,short,20,2462.0,2452.0,200.0,498.28,-298.28
7761,7766,long,19,2493.0,2505.0,228.0,474.962,-246.962
7784,7805,long,19,2517.0,2511.0,-114.0,475.53200000000004,-589.532
7806,7810,short,18,2488.0,2481.0,126.0,449.442,-323.442
7827,7833,long,23,2495.0,2483.0,-276.0,574.4939999999999,-850.4939999999999
7836,7837,long,28,2499.0,2497.0,-56.0,699.8879999999999,-755.8879999999999
7860,7865,short,14,2523.0,2503.0,280.0,350.36400000000003,-70.36400000000003
8014,8029,short,17,2307.0,2323.0,-272.0,418.71,-690.71
8065,8072,long,22,2292.0,2329.0,814.0,541.662,272.33799999999997
8165,8174,long,18,2441.0,2410.0,-558.0,447.318,-1005.318
8256,8257,short,25,2342.0,2343.0,-25.0,617.125,-642.125
8313,8324,long,22,2362.0,2359.0,-66.0,543.8620000000001,-609.8620000000001
8335,8343,long,23,2371.0,2346.0,-575.0,568.491,-1143.491
8382,8389,short,28,2362.0,2346.0,448.0,691.8240000000001,-243.82400000000007
8406,8411,short,25,2335.0,2339.0,-100.0,616.85,-716.85
8445,8456,long,30,2350.0,2334.0,-480.0,740.52,-1220.52
8457,8466,short,28,2320.0,2298.0,616.0,689.3040000000001,-73.30400000000009
8505,8524,long,17,2250.0,2239.0,-187.0,416.313,-603.313
8545,8552,short,33,2229.0,2217.0,396.0,806.7180000000001,-410.7180000000001
8681,8702,short,9,1999.0,1996.0,27.0,215.95499999999998,-188.95499999999998
8779,8794,long,13,2063.0,2072.0,117.0,313.755,-196.755
8875,8882,short,23,2081.0,2072.0,207.0,555.519,-348.519
8951,8959,short,27,2080.0,2056.0,648.0,651.672,-3.6720000000000255
9007,9008,short,25,2013.0,2016.0,-75.0,600.7249999999999,-675.7249999999999
9040,9047,long,13,1975.0,1970.0,-65.0,311.285,-376.285
9109,9111,long,23,1949.0,1953.0,92.0,549.746,-457.746
9139,9144,long,20,1968.0,1943.0,-500.0,478.22,-978.22
9162,9168,short,26,1920.0,1934.0,-364.0,620.204,-984.204
9197,9210,short,30,1919.0,1906.0,390.0,714.75,-324.75
9245,9254,long,28,1906.0,1891.0,-420.0,666.316,-1086.316
9301,9305,long,30,1849.0,1855.0,180.0,711.12,-531.12
9336,9357,short,29,1826.0,1834.0,-232.0,686.14,-918.14
9364,9368,long,41,1837.0,1810.0,-1107.0,969.527,-2076.527
9390,9410,long,26,1811.0,1795.0,-416.0,613.7560000000001,-1029.756
9431,9440,long,39,1809.0,1798.0,-429.0,920.673,-1349.673
9485,9492,short,49,1778.0,1779.0,-49.0,1154.2930000000001,-1203.2930000000001
9502,9514,short,46,1773.0,1776.0,-138.0,1083.254,-1221.254
9585,9592,long,37,1768.0,1755.0,-481.0,870.351,-1351.351
9782,9798,short,31,1648.0,1657.0,-279.0,722.455,-1001.455
9957,9958,long,18,1822.0,1795.0,-486.0,425.106,-911.106
9961,9982,short,16,1775.0,1776.0,-16.0,376.81600000000003,-392.81600000000003
10022,10029,short,28,1749.0,1742.0,196.0,657.748,-461.74800000000005
10048,10052,long,34,1753.0,1767.0,476.0,799.68,-323.67999999999995
10090,10109,short,18,1816.0,1830.0,-252.0,425.628,-677.6279999999999
10202,10207,long,24,1829.0,1837.0,192.0,567.984,-375.98400000000004
10267,10280,long,30,1870.0,1897.0,810.0,713.01,96.99000000000001
10375,10379,short,17,1973.0,1973.0,0.0,407.082,-407.082
10448,10450,short,6,2014.0,2012.0,12.0,144.156,-132.156
10471,10489,long,11,2007.0,2080.0,803.0,264.957,538.043
10599,10620,long,11,2142.0,2200.0,638.0,267.762,370.238
10651,10653,long,19,2201.0,2235.0,646.0,464.284,181.716
10780,10801,short,5,2574.0,2529.0,225.0,125.51500000000001,99.48499999999999
10885,10906,short,7,2117.0,2058.0,413.0,169.22500000000002,243.77499999999998
10913,10923,long,9,2087.0,2063.0,-216.0,217.35000000000002,-433.35
10945,10952,short,8,2002.0,1945.0,456.0,191.57600000000002,264.424
10984,10986,long,9,2001.0,2033.0,288.0,216.30599999999998,71.69400000000002
11026,11038,long,12,1982.0,2076.0,1128.0,288.696,839.304
11096,11107,short,10,2063.0,2097.0,-340.0,241.6,-581.6
11125,11132,long,11,2115.0,2146.0,341.0,266.871,74.12900000000002
11152,11153,long,11,2169.0,2171.0,22.0,267.74,-245.74
11179,11186,long,9,2284.0,2340.0,504.0,221.61599999999999,282.384
11251,11258,long,7,2484.0,2548.0,448.0,175.224,272.776
11285,11294,short,8,2479.0,2353.0,1008.0,198.656,809.344
11314,11321,long,7,2339.0,2390.0,357.0,173.103,183.897
11345,11366,long,7,2368.0,2474.0,742.0,173.894,568.106
11405,11411,short,9,2458.0,2461.0,-27.0,224.27100000000002,-251.27100000000002
11454,11467,long,9,2600.0,2532.0,-612.0,226.188,-838.188
11512,11528,long,8,2590.0,2599.0,72.0,201.512,-129.512
11682,11703,long,14,2269.0,2319.0,700.0,344.23199999999997,355.76800000000003
11800,11807,long,13,2369.0,2392.0,299.0,321.89300000000003,-22.89300000000003
11929,11933,long,8,2666.0,2698.0,256.0,202.912,53.087999999999994
12023,12033,long,4,2838.0,2728.0,-440.0,102.26400000000001,-542.264
12034,12035,short,5,2696.0,2686.0,50.0,126.91,-76.91
12243,12248,short,5,3092.0,3014.0,390.0,130.53,259.47
12295,12302,short,5,2900.0,2950.0,-250.0,129.25,-379.25
12426,12437,short,9,3195.0,3177.0,162.0,237.348,-75.34800000000001
12454,12464,long,8,3321.0,3343.0,176.0,213.312,-37.31200000000001
12487,12494,long,6,3169.0,3237.0,408.0,158.43599999999998,249.56400000000002
12535,12536,long,7,3452.0,3442.0,-70.0,188.25799999999998,-258.258
12644,12651,short,7,3480.0,3555.0,-525.0,189.245,-714.245
12674,12689,short,10,3426.0,3400.0,260.0,268.26,-8.259999999999991
12875,12887,short,10,2961.0,2905.0,560.0,258.66,301.34
13091,13109,long,10,3053.0,3136.0,830.0,261.89,568.11
13184,13203,short,9,3044.0,2953.0,819.0,233.973,585.027
13667,13674,long,8,3770.0,3811.0,328.0,220.648,107.352
13759,13763,short,7,3807.0,3874.0,-469.0,193.767,-662.767
13764,13779,long,7,3926.0,4070.0,1008.0,195.972,812.028
13814,13817,long,7,4025.0,3933.0,-644.0,195.70600000000002,-839.706
13837,13845,long,6,3965.0,3928.0,-222.0,167.358,-389.358
13895,13899,short,9,3727.0,3668.0,531.0,246.555,284.445
14085,14105,short,6,3599.0,3637.0,-228.0,163.416,-391.416
14132,14136,short,8,3600.0,3646.0,-368.0,217.96800000000002,-585.9680000000001
14158,14162,long,10,3741.0,3776.0,350.0,275.16999999999996,74.83000000000004
14392,14405,short,8,3803.0,3839.0,-288.0,221.13600000000002,-509.136
14475,14486,short,11,3789.0,3798.0,-99.0,303.457,-402.457
14500,14502,long,11,3873.0,3875.0,22.0,305.228,-283.228
14552,14553,short,13,3800.0,3851.0,-663.0,359.46299999999997,-1022.463
14611,14619,long,12,3868.0,3902.0,408.0,333.24,74.75999999999999
14677,14684,short,14,3922.0,3919.0,42.0,389.774,-347.774
14737,14758,short,15,3926.0,3889.0,555.0,417.225,137.77499999999998
14777,14783,long,17,3949.0,3922.0,-459.0,473.807,-932.807
14907,14914,short,9,3688.0,3740.0,-468.0,246.852,-714.852
14935,14939,short,12,3718.0,3702.0,192.0,329.03999999999996,-137.03999999999996
15050,15059,short,9,3325.0,3376.0,-459.0,240.309,-699.309
15076,15081,short,8,3390.0,3390.0,0.0,214.24,-214.24
15093,15101,long,9,3428.0,3435.0,63.0,241.767,-178.767
15139,15146,short,10,3463.0,3465.0,-20.0,269.28,-289.28
15191,15204,long,10,3675.0,3657.0,-180.0,273.32,-453.32
15215,15219,short,11,3641.0,3679.0,-418.0,300.52,-718.52
15233,15250,short,11,3598.0,3628.0,-330.0,299.486,-629.486
15270,15273,long,13,3704.0,3638.0,-858.0,355.446,-1213.446
15295,15299,long,13,3705.0,3660.0,-585.0,355.745,-940.745
15377,15387,long,11,3667.0,3726.0,649.0,301.323,347.677
15401,15413,short,11,3707.0,3746.0,-429.0,301.983,-730.983
15442,15449,short,11,3773.0,3809.0,-396.0,303.402,-699.402
15479,15488,short,11,3865.0,3872.0,-77.0,305.10699999999997,-382.10699999999997
15524,15545,short,11,3716.0,3690.0,286.0,301.466,-15.466000000000008
15548,15549,long,11,3757.0,3755.0,-22.0,302.632,-324.632
15606,15608,short,9,3743.0,3777.0,-306.0,247.68,-553.6800000000001
15615,15632,long,9,3807.0,3875.0,612.0,249.138,362.86199999999997
15637,15658,long,11,3901.0,3950.0,539.0,306.361,232.639
15664,15678,short,11,3938.0,3946.0,-88.0,306.72400000000005,-394.72400000000005
15704,15717,long,12,4010.0,3984.0,-312.0,335.928,-647.928
15723,15744,long,14,4022.0,4092.0,980.0,393.596,586.404
15815,15818,long,9,4265.0,4223.0,-378.0,256.392,-634.392
15820,15830,short,9,4203.0,4217.0,-126.0,255.78,-381.78
15864,15872,short,11,4320.0,4330.0,-110.0,315.15,-425.15
15949,15951,long,8,4275.0,4230.0,-360.0,228.04000000000002,-588.04
15965,15984,short,8,4086.0,4112.0,-208.0,225.584,-433.584
16000,16014,long,9,4127.0,4210.0,747.0,255.03300000000002,491.967
16055,16076,long,7,4088.0,4139.0,357.0,197.589,159.411
16108,16127,short,10,4105.0,4073.0,320.0,281.78000000000003,38.21999999999997
16130,16131,short,11,4017.0,4014.0,33.0,308.341,-275.341
16169,16175,short,8,4000.0,4061.0,-488.0,224.488,-712.488
16203,16208,short,9,4116.0,4136.0,-180.0,254.26800000000003,-434.26800000000003
16250,16251,short,10,4116.0,4116.0,0.0,282.32,-282.32
16310,16311,short,10,4066.0,4040.0,260.0,281.06,-21.060000000000002
16353,16356,short,10,3913.0,3939.0,-260.0,278.52,-538.52
16385,16399,long,9,3896.0,3874.0,-198.0,249.93,-447.93
16424,16431,short,9,3810.0,3685.0,1125.0,247.45499999999998,877.5450000000001
16451,16452,short,7,3691.0,3692.0,-7.0,191.68099999999998,-198.68099999999998
16454,16455,short,7,3650.0,3656.0,-42.0,191.142,-233.142
16496,16505,short,6,3259.0,3353.0,-564.0,159.672,-723.672
16593,16606,long,10,3461.0,3397.0,-640.0,268.58000000000004,-908.58
16666,16671,long,11,3440.0,3410.0,-330.0,295.35,-625.35
16684,16685,short,14,3382.0,3396.0,-196.0,374.89200000000005,-570.892
16686,16692,short,13,3373.0,3428.0,-715.0,348.413,-1063.413
17049,17057,short,14,3748.0,3796.0,-672.0,385.616,-1057.616
17435,17441,long,18,3749.0,3711.0,-684.0,494.28,-1178.28
17491,17497,long,20,3793.0,3867.0,1480.0,553.2,926.8
17999,18002,long,16,3749.0,3715.0,-544.0,439.424,-983.424
18170,18172,long,18,3437.0,3422.0,-270.0,483.462,-753.462
18352,18353,short,18,3394.0,3426.0,-576.0,482.76,-1058.76
18358,18362,short,19,3384.0,3406.0,-418.0,509.01,-927.01
18512,18525,long,27,3395.0,3440.0,1215.0,724.5450000000001,490.4549999999999
18744,18753,long,17,3536.0,3526.0,-170.0,460.054,-630.054
