rank,feature,importance,feature_meaning,model_kind
1,generic_rsi_14,0.18281284474556428,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
2,feature_trend_score,0.18067423050264003,趋势强弱分数,random_forest
3,generic_macd_dif,0.13366205699408057,MACD 快慢线差,random_forest
4,generic_macd_dea,0.12095917724038721,MACD 信号线,random_forest
5,generic_trend_score,0.0829644599123669,"综合趋势得分 [-1, 1]",random_forest
6,generic_mfi_14,0.06620594768038365,资金流量指数,random_forest
7,generic_setup_quality_score,0.062262729756069925,"形态质量分 [0, 1]",random_forest
8,generic_stoch_k,0.06060446577532604,KDJ-K 值,random_forest
9,generic_stoch_d,0.05337314745898105,KDJ-D 值,random_forest
10,feature_trend_dir,0.035268864303013486,趋势方向编码,random_forest
11,generic_breakout_quality_score,0.008242041894048216,"突破质量分 [0, 1]",random_forest
12,feature_close,0.0014489360335886382,信号时点收盘价,random_forest
13,feature_don_atr20,0.0011607824906529473,Donchian 宽度/ATR20,random_forest
14,generic_regime_conf,0.0008865199378747545,首位 - 次位得分差,random_forest
15,feature_open_interest,0.000865042697751327,信号时点持仓量,random_forest
16,generic_context_score,0.0007985872654587563,"大环境配合分 [0, 1]",random_forest
17,feature_high,0.0007797599612597083,信号时点最高价,random_forest
18,feature_low,0.0006726100826276408,信号时点最低价,random_forest
19,feature_atr_value,0.0006517363015752064,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
20,feature_open,0.0005752473111773282,信号时点开盘价,random_forest
21,generic_atr_14,0.0004976443308642857,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
22,feature_atr14,0.0004379434974150591,14周期 ATR 波动率,random_forest
23,feature_volume,0.00040963917708404643,信号时点成交量,random_forest
24,generic_bb_width,0.00040946394190608914,布林带宽度,random_forest
25,feature_turnover,0.0003916519427075988,信号时点成交额,random_forest
26,feature_tr_range_atr,0.00036075649418396816,tight range / ATR 比值,random_forest
27,feature_don_lower_entry,0.00033373416378326687,Donchian 下轨入场价,random_forest
28,generic_sma_20,0.0003167011716506652,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
29,feature_breakout_score,0.00030375448138217896,突破质量分数,random_forest
30,feature_atr_upper,0.00029202161367414964,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
31,generic_ema_20,0.00022235805407190312,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
32,feature_atr_ma,0.0002045591633026017,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
33,feature_don_lower_exit,0.0002026679504364439,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
34,feature_don_upper_exit,0.00018761380587233395,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
35,feature_don_upper_entry,0.000186780568668019,Donchian 上轨入场价,random_forest
36,generic_compression_score,0.0001794243456456931,"压缩体制分 [0, 1]",random_forest
37,feature_atr_lower,9.989207467046996e-05,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
38,generic_breakout_mode_score,9.420487785360678e-05,"突破模式整体分 [0, 1]",random_forest
39,feature_bp_bars_since_breakout,0.0,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
40,feature_bp_breakout_level,0.0,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
41,feature_bp_confirmed,0.0,突破回踩确认标记,random_forest
