rank,feature,importance,feature_meaning,model_kind
1,feature_tr_range_atr,0.0815863345398238,tight range / ATR 比值,random_forest
2,feature_turnover,0.07817294853719481,信号时点成交额,random_forest
3,generic_context_score,0.05235703178118785,"大环境配合分 [0, 1]",random_forest
4,generic_rsi_14,0.04337433774261327,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
5,feature_atr14,0.042542615096546825,14周期 ATR 波动率,random_forest
6,generic_atr_14,0.04250326704356024,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
7,generic_mfi_14,0.04225999828284742,资金流量指数,random_forest
8,feature_atr_value,0.04189562780573819,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
9,generic_regime_conf,0.04077968362565407,首位 - 次位得分差,random_forest
10,feature_volume,0.03881753373653693,信号时点成交量,random_forest
11,generic_compression_score,0.03857773056863524,"压缩体制分 [0, 1]",random_forest
12,generic_setup_quality_score,0.036299306328471316,"形态质量分 [0, 1]",random_forest
13,generic_trend_score,0.03518278422486304,"综合趋势得分 [-1, 1]",random_forest
14,generic_bb_width,0.034188391057647045,布林带宽度,random_forest
15,feature_don_atr20,0.03374557112426423,Donchian 宽度/ATR20,random_forest
16,generic_breakout_quality_score,0.0299282839407966,"突破质量分 [0, 1]",random_forest
17,generic_macd_dea,0.025995817561218007,MACD 信号线,random_forest
18,feature_trend_score,0.02390229356080857,趋势强弱分数,random_forest
19,feature_open_interest,0.02280932031399217,信号时点持仓量,random_forest
20,generic_stoch_d,0.021615886736672245,KDJ-D 值,random_forest
21,generic_stoch_k,0.0215611334868071,KDJ-K 值,random_forest
22,generic_macd_dif,0.01805855821788179,MACD 快慢线差,random_forest
23,generic_breakout_mode_score,0.01507780192680537,"突破模式整体分 [0, 1]",random_forest
24,feature_don_lower_entry,0.014842887012209717,Donchian 下轨入场价,random_forest
25,feature_close,0.01268631854419608,信号时点收盘价,random_forest
26,feature_don_upper_entry,0.011620054383381203,Donchian 上轨入场价,random_forest
27,feature_low,0.010421207115961499,信号时点最低价,random_forest
28,feature_high,0.010279976092914207,信号时点最高价,random_forest
29,feature_don_upper_exit,0.009894172499549932,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
30,feature_atr_lower,0.009735101525480884,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
31,feature_atr_upper,0.00971659697934187,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
32,feature_don_lower_exit,0.008976742303626873,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
33,feature_bp_breakout_level,0.00794298045995772,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
34,generic_ema_20,0.007941888900767826,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
35,feature_open,0.007793187012188525,信号时点开盘价,random_forest
36,feature_bp_confirmed,0.005651241503606623,突破回踩确认标记,random_forest
37,generic_sma_20,0.005222192425818364,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
38,feature_atr_ma,0.004027249076093057,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
39,feature_breakout_score,0.001588767912427156,突破质量分数,random_forest
40,feature_trend_dir,0.00037269110885590414,趋势方向编码,random_forest
41,feature_bp_bars_since_breakout,5.4487903056455876e-05,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
