rank,feature,importance,feature_meaning,model_kind
1,generic_macd_dea,0.0851503559868068,MACD 信号线,hist_gradient_boosting
2,generic_breakout_quality_score,0.04338686457495385,"突破质量分 [0, 1]",hist_gradient_boosting
3,feature_turnover,0.037592513725986786,信号时点成交额,hist_gradient_boosting
4,generic_mfi_14,0.03271386811713021,资金流量指数,hist_gradient_boosting
5,feature_volume,0.023908091841654693,信号时点成交量,hist_gradient_boosting
6,feature_atr14,0.02324689127023416,14周期 ATR 波动率,hist_gradient_boosting
7,generic_stoch_d,0.020674134694784112,KDJ-D 值,hist_gradient_boosting
8,feature_trend_score,0.020168109499248226,趋势强弱分数,hist_gradient_boosting
9,generic_macd_dif,0.018376345474954,MACD 快慢线差,hist_gradient_boosting
10,feature_don_upper_entry,0.015174361276411327,Donchian 上轨入场价,hist_gradient_boosting
11,generic_context_score,0.014871257726263002,"大环境配合分 [0, 1]",hist_gradient_boosting
12,generic_bb_width,0.014827774516537126,布林带宽度,hist_gradient_boosting
13,feature_open_interest,0.014398910702965914,信号时点持仓量,hist_gradient_boosting
14,generic_rsi_14,0.014139716668521207,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
15,feature_tr_range_atr,0.01407022879415524,tight range / ATR 比值,hist_gradient_boosting
16,feature_don_lower_entry,0.01273418586002765,Donchian 下轨入场价,hist_gradient_boosting
17,generic_regime_conf,0.011266840684766835,首位 - 次位得分差,hist_gradient_boosting
18,generic_stoch_k,0.010357956340299715,KDJ-K 值,hist_gradient_boosting
19,generic_trend_score,0.010072331335237291,"综合趋势得分 [-1, 1]",hist_gradient_boosting
20,generic_setup_quality_score,0.008301882609828152,"形态质量分 [0, 1]",hist_gradient_boosting
21,feature_don_atr20,0.005976383501447173,Donchian 宽度/ATR20,hist_gradient_boosting
22,generic_breakout_mode_score,0.00507304113469013,"突破模式整体分 [0, 1]",hist_gradient_boosting
23,feature_open,0.004684250083023163,信号时点开盘价,hist_gradient_boosting
24,feature_close,0.0038013704031960214,信号时点收盘价,hist_gradient_boosting
25,generic_compression_score,0.003651310699043823,"压缩体制分 [0, 1]",hist_gradient_boosting
26,feature_don_lower_exit,0.002934690350521666,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
27,feature_breakout_score,0.002812766840897966,突破质量分数,hist_gradient_boosting
28,feature_high,0.0024235494832532587,信号时点最高价,hist_gradient_boosting
29,feature_low,0.0019699599229751064,信号时点最低价,hist_gradient_boosting
30,feature_atr_lower,0.0015295858480058138,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
31,feature_bp_bars_since_breakout,0.00141192539815919,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
32,feature_atr_upper,0.0013377481580385542,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
33,generic_ema_20,0.00075882464031507,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
34,feature_don_upper_exit,0.0007426250131622828,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
35,feature_atr_ma,0.0004003013130650472,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
36,feature_bp_breakout_level,0.00020420056332074812,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
37,feature_atr_value,0.0,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
38,feature_trend_dir,0.0,趋势方向编码,hist_gradient_boosting
39,generic_atr_14,0.0,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
40,generic_sma_20,0.0,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
41,feature_bp_confirmed,-0.0003713125065811414,突破回踩确认标记,hist_gradient_boosting
