entry_datetime,exit_datetime,entry_price,exit_price,volume,pnl,return_pct
2019-05-21 00:00:00+08:00,2019-06-06 00:00:00+08:00,2751.0,2904.0,1.0,1504.345,0.05561613958560523
2019-06-18 00:00:00+08:00,2019-06-19 00:00:00+08:00,2975.0,2904.0,1.0,-735.879,-0.023865546218487396
2019-08-14 00:00:00+08:00,2019-08-15 00:00:00+08:00,2935.0,2891.0,1.0,-465.826,-0.014991482112436116
2019-10-22 00:00:00+08:00,2019-10-24 00:00:00+08:00,3086.0,3035.0,1.0,-536.121,-0.016526247569669476
2020-07-16 00:00:00+08:00,2020-07-28 00:00:00+08:00,2875.0,2981.0,1.0,1034.144,0.036869565217391306
2020-09-01 00:00:00+08:00,2020-09-02 00:00:00+08:00,2976.0,2937.0,1.0,-415.913,-0.01310483870967742
2020-10-12 00:00:00+08:00,2020-10-16 00:00:00+08:00,3257.0,3190.0,1.0,-696.447,-0.020571077678845563
2020-12-31 00:00:00+08:00,2021-01-19 00:00:00+08:00,3363.0,3650.0,1.0,2842.987,0.08534046981861433
2021-04-16 00:00:00+08:00,2021-04-28 00:00:00+08:00,3479.0,3582.0,1.0,1002.939,0.02960620868065536
2021-05-13 00:00:00+08:00,2021-05-14 00:00:00+08:00,3762.0,3657.0,1.0,-1077.419,-0.027910685805422646
2022-02-17 00:00:00+08:00,2022-02-28 00:00:00+08:00,3708.0,3855.0,1.0,1442.437,0.03964401294498382
2022-05-27 00:00:00+08:00,2022-06-08 00:00:00+08:00,4114.0,4084.0,1.0,-328.198,-0.007292173067574137
2022-06-20 00:00:00+08:00,2022-06-21 00:00:00+08:00,4188.0,4110.0,1.0,-808.298,-0.01862464183381089
2022-10-13 00:00:00+08:00,2022-10-18 00:00:00+08:00,4068.0,4021.0,1.0,-498.089,-0.011553588987217306
2022-12-09 00:00:00+08:00,2022-12-13 00:00:00+08:00,4420.0,4362.0,1.0,-608.782,-0.013122171945701358
2023-07-04 00:00:00+08:00,2023-07-31 00:00:00+08:00,4005.0,4215.0,1.0,2071.78,0.052434456928838954
2023-11-22 00:00:00+08:00,2023-11-23 00:00:00+08:00,4030.0,3961.0,1.0,-717.991,-0.017121588089330026
2024-04-19 00:00:00+08:00,2024-05-29 00:00:00+08:00,3308.0,3549.0,1.0,2383.143,0.07285368802902055
