rank,feature,importance,feature_meaning,model_kind
1,generic_pa_swing_high_idx,0.001547470810098761,最近 swing high 索引,hist_gradient_boosting
2,generic_pa_dist_swing_low,0.001479797159511298,距最近 Swing Low,hist_gradient_boosting
3,generic_pa_swing_low_idx,0.0008120838070488542,最近 swing low 索引,hist_gradient_boosting
4,generic_pa_dist_swing_high,0.000491761860935136,距最近 Swing High,hist_gradient_boosting
5,generic_oi_ma_5,4.737155541123528e-05,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
6,generic_bb_width,2.030209517619082e-05,布林带宽度,hist_gradient_boosting
7,generic_oi_acceleration_5,9.023153411595134e-06,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
8,generic_pa_leg_accel_10,6.767365058705603e-06,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
9,generic_hurst_20,4.511576705816071e-06,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
10,generic_pa_range_over_atr_20,2.2557883528895317e-06,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
11,generic_pv_corr_20,2.2557883528895317e-06,价量相关系数,hist_gradient_boosting
12,feature_atr14,0.0,14周期 ATR 波动率,hist_gradient_boosting
13,feature_atr_lower,0.0,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
14,feature_atr_ma,0.0,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
15,feature_atr_upper,0.0,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
16,feature_atr_value,0.0,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
17,feature_bp_bars_since_breakout,0.0,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
18,feature_bp_breakout_level,0.0,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
19,feature_bp_confirmed,0.0,突破回踩确认标记,hist_gradient_boosting
20,feature_breakout_score,0.0,突破质量分数,hist_gradient_boosting
21,feature_close,0.0,信号时点收盘价,hist_gradient_boosting
22,feature_don_atr20,0.0,Donchian 宽度/ATR20,hist_gradient_boosting
23,feature_don_lower_entry,0.0,Donchian 下轨入场价,hist_gradient_boosting
24,feature_don_lower_exit,0.0,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
25,feature_don_upper_entry,0.0,Donchian 上轨入场价,hist_gradient_boosting
26,feature_don_upper_exit,0.0,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
27,feature_high,0.0,信号时点最高价,hist_gradient_boosting
28,feature_low,0.0,信号时点最低价,hist_gradient_boosting
29,feature_open,0.0,信号时点开盘价,hist_gradient_boosting
30,feature_open_interest,0.0,信号时点持仓量,hist_gradient_boosting
31,feature_tr_range_atr,0.0,tight range / ATR 比值,hist_gradient_boosting
32,feature_trend_dir,0.0,趋势方向编码,hist_gradient_boosting
33,feature_trend_score,0.0,趋势强弱分数,hist_gradient_boosting
34,feature_turnover,0.0,信号时点成交额,hist_gradient_boosting
35,feature_volume,0.0,信号时点成交量,hist_gradient_boosting
36,generic_ad_line,0.0,A/D 累积分布线,hist_gradient_boosting
37,generic_adx,0.0,平均方向指数,hist_gradient_boosting
38,generic_aroon_down,0.0,Aroon 下行,hist_gradient_boosting
39,generic_aroon_osc,0.0,Aroon 震荡,hist_gradient_boosting
40,generic_aroon_up,0.0,Aroon 上行,hist_gradient_boosting
41,generic_atr_14,0.0,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
42,generic_atr_20,0.0,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
43,generic_atr_3,0.0,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
44,generic_atr_5,0.0,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
45,generic_atr_based_stop_long,0.0,做多止损建议价,hist_gradient_boosting
46,generic_atr_based_stop_short,0.0,做空止损建议价,hist_gradient_boosting
47,generic_atr_based_target_long,0.0,做多止盈建议价,hist_gradient_boosting
48,generic_atr_based_target_short,0.0,做空止盈建议价,hist_gradient_boosting
49,generic_atr_pct_zscore_252,0.0,natr_14 的 252 日分位 zscore,hist_gradient_boosting
50,generic_avg_range_20,0.0,平均振幅,hist_gradient_boosting
51,generic_bb_lower,0.0,布林带下轨,hist_gradient_boosting
52,generic_bb_mid,0.0,布林带中轨,hist_gradient_boosting
53,generic_bb_pctb,0.0,布林带 %B,hist_gradient_boosting
54,generic_bb_upper,0.0,布林带上轨,hist_gradient_boosting
55,generic_bb_width_zscore_252,0.0,bb_width 的 252 日 zscore,hist_gradient_boosting
56,generic_bias_10,0.0,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
57,generic_bias_20,0.0,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
58,generic_bias_3,0.0,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
59,generic_bias_5,0.0,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
60,generic_bias_60,0.0,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
61,generic_body_ratio,0.0,实体占全幅比例,hist_gradient_boosting
62,generic_breakout_dist_atr_10,0.0,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
63,generic_breakout_dist_atr_20,0.0,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
64,generic_breakout_dist_atr_down_10,0.0,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
65,generic_breakout_dist_atr_down_20,0.0,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
66,generic_breakout_mode_score,0.0,"突破模式整体分 [0, 1]",hist_gradient_boosting
67,generic_breakout_quality_score,0.0,"突破质量分 [0, 1]",hist_gradient_boosting
68,generic_candle_dir,0.0,K线方向,hist_gradient_boosting
69,generic_cci_14,0.0,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
70,generic_cci_20,0.0,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
71,generic_cci_3,0.0,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
