entry_datetime,exit_datetime,entry_price,exit_price,volume,pnl,return_pct
2019-04-26 00:00:00+08:00,2019-04-29 00:00:00+08:00,14225.0,14135.0,1.0,-474.18,-0.00632688927943761
2020-11-23 00:00:00+08:00,2020-12-03 00:00:00+08:00,15960.0,16370.0,1.0,2023.835,0.02568922305764411
2021-05-06 00:00:00+08:00,2021-05-11 00:00:00+08:00,19080.0,19670.0,1.0,2920.625,0.030922431865828093
2021-08-31 00:00:00+08:00,2021-09-01 00:00:00+08:00,21430.0,21115.0,1.0,-1606.2725,-0.014699020065328978
2021-09-14 00:00:00+08:00,2021-09-15 00:00:00+08:00,23505.0,22500.0,1.0,-5058.0025,-0.042756860242501596
2022-03-08 00:00:00+08:00,2022-03-09 00:00:00+08:00,24020.0,21200.0,1.0,-14132.61,-0.11740216486261448
2024-03-29 00:00:00+08:00,2024-04-16 00:00:00+08:00,19500.0,20585.0,1.0,5394.9575,0.05564102564102564
