symbol,exchange,interval,datetime,open,high,low,close,volume,open_interest,turnover
CJ0,CZCE,d,2019-05-06 00:00:00,8820.0,8900.0,8620.0,8665.0,349204,57284,0.0
CJ0,CZCE,d,2019-05-07 00:00:00,8710.0,8720.0,8545.0,8615.0,301676,70904,0.0
CJ0,CZCE,d,2019-05-08 00:00:00,8620.0,8710.0,8595.0,8635.0,234442,71964,0.0
CJ0,CZCE,d,2019-05-09 00:00:00,8635.0,8690.0,8580.0,8620.0,203022,70710,0.0
CJ0,CZCE,d,2019-05-10 00:00:00,8655.0,8750.0,8620.0,8670.0,188466,65566,0.0
CJ0,CZCE,d,2019-05-13 00:00:00,8690.0,9115.0,8670.0,9115.0,123494,103862,0.0
CJ0,CZCE,d,2019-05-14 00:00:00,9125.0,9575.0,9125.0,9505.0,248471,88938,0.0
CJ0,CZCE,d,2019-05-15 00:00:00,9505.0,9865.0,9385.0,9660.0,240050,111642,0.0
CJ0,CZCE,d,2019-05-16 00:00:00,9680.0,9890.0,9620.0,9715.0,1310602,128334,0.0
CJ0,CZCE,d,2019-05-17 00:00:00,9750.0,9795.0,9625.0,9755.0,832474,120310,0.0
CJ0,CZCE,d,2019-05-20 00:00:00,9790.0,9915.0,9655.0,9755.0,846002,121602,0.0
CJ0,CZCE,d,2019-05-21 00:00:00,9775.0,9905.0,9700.0,9840.0,755190,121068,0.0
CJ0,CZCE,d,2019-05-22 00:00:00,9835.0,10305.0,9790.0,10305.0,1762678,148766,0.0
CJ0,CZCE,d,2019-05-23 00:00:00,10335.0,10415.0,10255.0,10350.0,1183050,158296,0.0
CJ0,CZCE,d,2019-05-24 00:00:00,10280.0,10730.0,10230.0,10720.0,1283538,178858,0.0
CJ0,CZCE,d,2019-05-27 00:00:00,10600.0,10935.0,10480.0,10560.0,1777008,155792,0.0
CJ0,CZCE,d,2019-05-28 00:00:00,10605.0,10690.0,10295.0,10405.0,2051420,142748,0.0
CJ0,CZCE,d,2019-05-29 00:00:00,10460.0,10645.0,10395.0,10550.0,1087784,168440,0.0
CJ0,CZCE,d,2019-05-30 00:00:00,10555.0,10745.0,10370.0,10530.0,1243232,159160,0.0
CJ0,CZCE,d,2019-05-31 00:00:00,10520.0,10590.0,10340.0,10485.0,908096,151478,0.0
CJ0,CZCE,d,2019-06-03 00:00:00,10435.0,10560.0,10000.0,10095.0,1052628,140692,0.0
CJ0,CZCE,d,2019-06-04 00:00:00,10145.0,10190.0,9955.0,10150.0,780736,138258,0.0
CJ0,CZCE,d,2019-06-05 00:00:00,10175.0,10210.0,10015.0,10100.0,569380,136470,0.0
CJ0,CZCE,d,2019-06-06 00:00:00,10030.0,10030.0,9625.0,9750.0,875070,119610,0.0
CJ0,CZCE,d,2019-06-10 00:00:00,9655.0,9890.0,9605.0,9815.0,571092,128688,0.0
CJ0,CZCE,d,2019-06-11 00:00:00,9850.0,9995.0,9810.0,9960.0,536422,125136,0.0
CJ0,CZCE,d,2019-06-12 00:00:00,9915.0,9925.0,9740.0,9815.0,468472,120694,0.0
CJ0,CZCE,d,2019-06-13 00:00:00,9850.0,10305.0,9850.0,10305.0,972664,156654,0.0
CJ0,CZCE,d,2019-06-14 00:00:00,10340.0,10550.0,10140.0,10230.0,955096,121284,0.0
CJ0,CZCE,d,2019-06-17 00:00:00,10260.0,10445.0,10130.0,10440.0,544104,141946,0.0
CJ0,CZCE,d,2019-06-18 00:00:00,10390.0,10450.0,10075.0,10120.0,847530,128026,0.0
CJ0,CZCE,d,2019-06-19 00:00:00,10180.0,10310.0,10110.0,10225.0,597684,121390,0.0
CJ0,CZCE,d,2019-06-20 00:00:00,10285.0,10370.0,10180.0,10270.0,383270,112488,0.0
CJ0,CZCE,d,2019-06-21 00:00:00,10360.0,10515.0,10285.0,10475.0,552382,134984,0.0
CJ0,CZCE,d,2019-06-24 00:00:00,10485.0,10580.0,10360.0,10440.0,340614,124618,0.0
CJ0,CZCE,d,2019-06-25 00:00:00,10430.0,10475.0,10310.0,10395.0,263788,116398,0.0
CJ0,CZCE,d,2019-06-26 00:00:00,10410.0,10445.0,10320.0,10415.0,198816,115136,0.0
CJ0,CZCE,d,2019-06-27 00:00:00,10415.0,10675.0,10365.0,10505.0,488372,126426,0.0
CJ0,CZCE,d,2019-06-28 00:00:00,10535.0,10610.0,10300.0,10335.0,306112,106548,0.0
CJ0,CZCE,d,2019-07-01 00:00:00,10380.0,10380.0,10185.0,10285.0,218390,107400,0.0
CJ0,CZCE,d,2019-07-02 00:00:00,10270.0,10365.0,10155.0,10340.0,242280,102204,0.0
CJ0,CZCE,d,2019-07-03 00:00:00,10305.0,10440.0,10230.0,10330.0,235456,98952,0.0
CJ0,CZCE,d,2019-07-04 00:00:00,10365.0,10430.0,10310.0,10380.0,219044,100096,0.0
CJ0,CZCE,d,2019-07-05 00:00:00,10395.0,10415.0,10220.0,10315.0,186760,93172,0.0
CJ0,CZCE,d,2019-07-08 00:00:00,10325.0,10565.0,10325.0,10555.0,263722,110142,0.0
CJ0,CZCE,d,2019-07-09 00:00:00,10625.0,10645.0,10425.0,10490.0,224112,99714,0.0
CJ0,CZCE,d,2019-07-10 00:00:00,10510.0,10510.0,10255.0,10405.0,256166,96150,0.0
CJ0,CZCE,d,2019-07-11 00:00:00,10430.0,10460.0,10285.0,10415.0,172482,93174,0.0
CJ0,CZCE,d,2019-07-12 00:00:00,10430.0,10535.0,10335.0,10485.0,222456,98114,0.0
CJ0,CZCE,d,2019-07-15 00:00:00,10485.0,10615.0,10405.0,10470.0,214094,94684,0.0
CJ0,CZCE,d,2019-07-16 00:00:00,10420.0,10545.0,10365.0,10540.0,132580,97470,0.0
CJ0,CZCE,d,2019-07-18 00:00:00,10435.0,10480.0,10335.0,10360.0,154826,92812,0.0
CJ0,CZCE,d,2019-07-19 00:00:00,10330.0,10385.0,10220.0,10345.0,163902,88326,0.0
CJ0,CZCE,d,2019-07-22 00:00:00,10380.0,10380.0,10185.0,10315.0,134604,88802,0.0
CJ0,CZCE,d,2019-07-23 00:00:00,10265.0,10315.0,10170.0,10215.0,160144,96164,0.0
CJ0,CZCE,d,2019-07-24 00:00:00,10150.0,10215.0,9995.0,10135.0,217544,97478,0.0
CJ0,CZCE,d,2019-07-25 00:00:00,10130.0,10150.0,10065.0,10100.0,87194,93972,0.0
CJ0,CZCE,d,2019-07-26 00:00:00,10080.0,10235.0,10025.0,10230.0,147524,88426,0.0
CJ0,CZCE,d,2019-07-29 00:00:00,10225.0,10265.0,10150.0,10205.0,81286,84814,0.0
CJ0,CZCE,d,2019-07-30 00:00:00,10230.0,10325.0,10180.0,10280.0,105646,83302,0.0
CJ0,CZCE,d,2019-07-31 00:00:00,10290.0,10340.0,10240.0,10275.0,67444,77950,0.0
CJ0,CZCE,d,2019-08-01 00:00:00,10235.0,10285.0,10120.0,10130.0,105114,81638,0.0
CJ0,CZCE,d,2019-08-02 00:00:00,10065.0,10210.0,10055.0,10185.0,97832,76752,0.0
CJ0,CZCE,d,2019-08-05 00:00:00,10225.0,10270.0,10030.0,10125.0,125128,79524,0.0
CJ0,CZCE,d,2019-08-06 00:00:00,10195.0,10660.0,10165.0,10660.0,383226,127156,0.0
CJ0,CZCE,d,2019-08-07 00:00:00,10750.0,10825.0,10545.0,10695.0,388616,113534,0.0
CJ0,CZCE,d,2019-08-08 00:00:00,10755.0,10945.0,10635.0,10780.0,365566,124832,0.0
CJ0,CZCE,d,2019-08-09 00:00:00,10805.0,10870.0,10580.0,10785.0,285950,117798,0.0
CJ0,CZCE,d,2019-08-12 00:00:00,10840.0,11000.0,10705.0,10730.0,300212,125182,0.0
CJ0,CZCE,d,2019-08-13 00:00:00,10770.0,10770.0,10610.0,10645.0,190880,115536,0.0
CJ0,CZCE,d,2019-08-14 00:00:00,10625.0,10645.0,10505.0,10570.0,168748,105094,0.0
CJ0,CZCE,d,2019-08-15 00:00:00,10550.0,10660.0,10525.0,10650.0,101144,100126,0.0
CJ0,CZCE,d,2019-08-16 00:00:00,10755.0,10850.0,10695.0,10745.0,234214,110112,0.0
CJ0,CZCE,d,2019-08-19 00:00:00,10840.0,10840.0,10735.0,10750.0,115476,114612,0.0
CJ0,CZCE,d,2019-08-20 00:00:00,10750.0,10810.0,10600.0,10635.0,149900,103162,0.0
CJ0,CZCE,d,2019-08-21 00:00:00,10635.0,10750.0,10545.0,10745.0,112074,100000,0.0
CJ0,CZCE,d,2019-08-22 00:00:00,10760.0,10775.0,10655.0,10715.0,91398,102706,0.0
CJ0,CZCE,d,2019-08-23 00:00:00,10700.0,10750.0,10635.0,10705.0,102756,101036,0.0
CJ0,CZCE,d,2019-08-26 00:00:00,10700.0,10840.0,10565.0,10595.0,142454,94990,0.0
CJ0,CZCE,d,2019-08-27 00:00:00,10555.0,10700.0,10525.0,10695.0,97432,90102,0.0
CJ0,CZCE,d,2019-08-28 00:00:00,10690.0,10725.0,10595.0,10630.0,78028,85456,0.0
CJ0,CZCE,d,2019-08-29 00:00:00,10655.0,10820.0,10645.0,10760.0,148988,98548,0.0
CJ0,CZCE,d,2019-08-30 00:00:00,10750.0,10880.0,10700.0,10730.0,119302,93156,0.0
CJ0,CZCE,d,2019-09-02 00:00:00,10735.0,10760.0,10615.0,10695.0,83024,85600,0.0
CJ0,CZCE,d,2019-09-03 00:00:00,10715.0,11220.0,10690.0,11220.0,269516,137572,0.0
CJ0,CZCE,d,2019-09-04 00:00:00,11310.0,11555.0,11300.0,11475.0,410850,140046,0.0
CJ0,CZCE,d,2019-09-05 00:00:00,11490.0,11520.0,11105.0,11215.0,316714,123250,0.0
CJ0,CZCE,d,2019-09-06 00:00:00,11170.0,11255.0,10820.0,10820.0,310438,94752,0.0
CJ0,CZCE,d,2019-09-09 00:00:00,10800.0,10850.0,10665.0,10725.0,221784,90870,0.0
CJ0,CZCE,d,2019-09-10 00:00:00,10695.0,10815.0,10690.0,10725.0,123996,88556,0.0
CJ0,CZCE,d,2019-09-11 00:00:00,10680.0,10780.0,10335.0,10430.0,339650,91780,0.0
CJ0,CZCE,d,2019-09-12 00:00:00,10450.0,10480.0,10305.0,10370.0,234872,85296,0.0
CJ0,CZCE,d,2019-09-16 00:00:00,10400.0,10530.0,10230.0,10420.0,206908,82552,0.0
CJ0,CZCE,d,2019-09-17 00:00:00,10425.0,10505.0,10365.0,10490.0,110488,77644,0.0
CJ0,CZCE,d,2019-09-18 00:00:00,10475.0,10575.0,10400.0,10505.0,164374,76184,0.0
CJ0,CZCE,d,2019-09-19 00:00:00,10510.0,10520.0,10250.0,10505.0,274870,79550,0.0
CJ0,CZCE,d,2019-09-20 00:00:00,10495.0,10495.0,10355.0,10425.0,132324,74444,0.0
CJ0,CZCE,d,2019-09-23 00:00:00,10400.0,10415.0,10060.0,10255.0,338562,88308,0.0
CJ0,CZCE,d,2019-09-24 00:00:00,10280.0,10330.0,10190.0,10290.0,150460,83850,0.0
CJ0,CZCE,d,2019-09-25 00:00:00,10305.0,10320.0,10170.0,10290.0,126348,81566,0.0
CJ0,CZCE,d,2019-09-26 00:00:00,10280.0,10450.0,10250.0,10335.0,140036,77462,0.0
CJ0,CZCE,d,2019-09-27 00:00:00,10275.0,10340.0,10150.0,10320.0,161032,68742,0.0
CJ0,CZCE,d,2019-09-30 00:00:00,10350.0,10395.0,10155.0,10250.0,137644,65312,0.0
CJ0,CZCE,d,2019-10-08 00:00:00,10255.0,10545.0,10180.0,10385.0,164746,65076,0.0
