window_id,pred_split,decile,sample_count,score_min,score_max,score_mean,avg_return_atr,median_return_atr,total_return_atr,win_rate,executed_rate,executed_avg_return_atr
0,test,1,35,0.031219842134379307,0.15679299114625583,0.10678505432720109,0.8957064364905438,1.5139196275948898,31.349725277169036,0.6,1.0,0.8957064364905438
0,test,2,34,0.166790682846922,0.2700303121326437,0.22555106426949623,0.9125671309722492,1.6112819290142806,31.027282453056472,0.5882352941176471,1.0,0.9125671309722492
0,test,3,34,0.27337862990735917,0.3657763268851297,0.3231048626869047,1.2229100310186822,1.3430104812356096,41.578941054635195,0.6176470588235294,1.0,1.2229100310186822
0,test,4,34,0.3659652418071676,0.4194519888974197,0.3941209467654848,1.0653673041430145,0.4435145327592876,36.22248834086249,0.6176470588235294,1.0,1.0653673041430145
0,test,5,34,0.42108065543515816,0.4891992123830568,0.4579581753533036,2.362782603956269,1.748655188973697,80.33460853451315,0.7647058823529411,1.0,2.362782603956269
0,test,6,34,0.4893184242230831,0.5630717916727739,0.5311381908565532,1.440631613913075,1.0782970396959857,48.981474873044554,0.6764705882352942,1.0,1.440631613913075
0,test,7,34,0.5646144896616273,0.6282438080989999,0.5964301050233284,-0.45173957042320523,-1.1356499395745234,-15.359145394388978,0.38235294117647056,1.0,-0.45173957042320523
0,test,8,34,0.631714694193658,0.7275646312692436,0.6820955101907252,1.4622022520990354,0.40999229746665183,49.714876571367206,0.5588235294117647,1.0,1.4622022520990354
0,test,9,34,0.7331204247681045,0.812828004878049,0.7789760439443623,-1.111853083996079,-1.0742608542303285,-37.80300485586668,0.3235294117647059,1.0,-1.111853083996079
0,test,10,34,0.8134936107607628,0.9655072950369008,0.869542565264408,1.2990581166869746,0.7964900329228034,44.16797596735714,0.6176470588235294,1.0,1.2990581166869746
