rank,feature,importance,feature_meaning,model_kind
1,feature_tr_range_atr,0.036859151144865376,tight range / ATR 比值,hist_gradient_boosting
2,feature_turnover,0.032341918056203754,信号时点成交额,hist_gradient_boosting
3,generic_setup_quality_score,0.023236737522451773,"形态质量分 [0, 1]",hist_gradient_boosting
4,generic_stoch_k,0.020210163067305904,KDJ-K 值,hist_gradient_boosting
5,feature_bp_bars_since_breakout,0.012587155444298262,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
6,generic_mfi_14,0.0100357814643528,资金流量指数,hist_gradient_boosting
7,generic_context_score,0.009744438315866836,"大环境配合分 [0, 1]",hist_gradient_boosting
8,feature_trend_score,0.009529466672323758,趋势强弱分数,hist_gradient_boosting
9,generic_regime_conf,0.008519665662522824,首位 - 次位得分差,hist_gradient_boosting
10,generic_stoch_d,0.00751552180123601,KDJ-D 值,hist_gradient_boosting
11,feature_atr14,0.005275290989576613,14周期 ATR 波动率,hist_gradient_boosting
12,generic_trend_score,0.005241348098490861,"综合趋势得分 [-1, 1]",hist_gradient_boosting
13,feature_don_atr20,0.004732204732204666,Donchian 宽度/ATR20,hist_gradient_boosting
14,generic_bb_width,0.004194775623347025,布林带宽度,hist_gradient_boosting
15,generic_breakout_quality_score,0.0040222325936611165,"突破质量分 [0, 1]",hist_gradient_boosting
16,feature_volume,0.004002432573861052,信号时点成交量,hist_gradient_boosting
17,feature_open_interest,0.003606432177860719,信号时点持仓量,hist_gradient_boosting
18,generic_rsi_14,0.003580975009546424,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
19,generic_breakout_mode_score,0.003117088831374515,"突破模式整体分 [0, 1]",hist_gradient_boosting
20,generic_macd_dea,0.002607945465088283,MACD 信号线,hist_gradient_boosting
21,generic_macd_dif,0.0023533737819451117,MACD 快慢线差,hist_gradient_boosting
22,feature_don_upper_entry,0.001193658336515413,Donchian 上轨入场价,hist_gradient_boosting
23,generic_compression_score,0.0011625440196869248,"压缩体制分 [0, 1]",hist_gradient_boosting
24,feature_don_lower_entry,0.0010522296236581778,Donchian 下轨入场价,hist_gradient_boosting
25,feature_open,0.0010154581583153115,信号时点开盘价,hist_gradient_boosting
26,feature_atr_lower,0.0006109720395434115,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
27,feature_atr_ma,0.00041580041580039734,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
28,feature_don_lower_exit,0.00036771465342888554,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
29,feature_low,0.0003196288910574478,信号时点最低价,hist_gradient_boosting
30,feature_high,0.00028851457422884863,信号时点最高价,hist_gradient_boosting
31,generic_ema_20,0.00018668590097159488,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
32,feature_atr_upper,5.091433662858987e-05,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
33,feature_close,2.5457168314294936e-05,信号时点收盘价,hist_gradient_boosting
34,feature_don_upper_exit,1.9800019799990725e-05,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
35,feature_atr_value,0.0,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
36,feature_bp_breakout_level,0.0,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
37,feature_bp_confirmed,0.0,突破回踩确认标记,hist_gradient_boosting
38,feature_breakout_score,0.0,突破质量分数,hist_gradient_boosting
39,feature_trend_dir,0.0,趋势方向编码,hist_gradient_boosting
40,generic_atr_14,0.0,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
41,generic_sma_20,0.0,未在 FEATURES.md 登记（自定义/衍生特征）,hist_gradient_boosting
