rank,feature,importance,feature_meaning,model_kind
1,generic_setup_quality_score,0.15146770809760035,"形态质量分 [0, 1]",random_forest
2,generic_context_score,0.1016695248589605,"大环境配合分 [0, 1]",random_forest
3,generic_breakout_quality_score,0.06130314844025103,"突破质量分 [0, 1]",random_forest
4,generic_bb_width,0.05896911551386932,布林带宽度,random_forest
5,generic_mfi_14,0.05759119490091021,资金流量指数,random_forest
6,feature_tr_range_atr,0.047782815978853185,tight range / ATR 比值,random_forest
7,feature_volume,0.041201192778294954,信号时点成交量,random_forest
8,generic_rsi_14,0.037761574404875584,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
9,feature_trend_score,0.03328261643865146,趋势强弱分数,random_forest
10,feature_turnover,0.03225499597237323,信号时点成交额,random_forest
11,generic_stoch_d,0.031926850009504196,KDJ-D 值,random_forest
12,generic_breakout_mode_score,0.029875373286839403,"突破模式整体分 [0, 1]",random_forest
13,generic_regime_conf,0.028748928794584648,首位 - 次位得分差,random_forest
14,generic_stoch_k,0.027450774322386774,KDJ-K 值,random_forest
15,generic_trend_score,0.027031289653058208,"综合趋势得分 [-1, 1]",random_forest
16,feature_bp_bars_since_breakout,0.02639867062296677,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
17,generic_macd_dea,0.024715997310490043,MACD 信号线,random_forest
18,feature_open_interest,0.023446791334241462,信号时点持仓量,random_forest
19,feature_don_atr20,0.02104848434337308,Donchian 宽度/ATR20,random_forest
20,generic_compression_score,0.01514358675100547,"压缩体制分 [0, 1]",random_forest
21,generic_macd_dif,0.014739182790409516,MACD 快慢线差,random_forest
22,feature_don_upper_entry,0.012727405634459094,Donchian 上轨入场价,random_forest
23,feature_atr_value,0.010828418460586828,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
24,feature_atr14,0.010383592331336218,14周期 ATR 波动率,random_forest
25,generic_atr_14,0.008891184011556816,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
26,feature_don_lower_entry,0.008005710026682041,Donchian 下轨入场价,random_forest
27,feature_close,0.005890830480642173,信号时点收盘价,random_forest
28,feature_low,0.0056055452760990455,信号时点最低价,random_forest
29,feature_don_lower_exit,0.005517059166584439,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
30,feature_atr_lower,0.0045539478896773995,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
31,feature_don_upper_exit,0.004418553716920809,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
32,generic_ema_20,0.00433379272640313,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
33,generic_sma_20,0.004303302205584199,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
34,feature_open,0.004188170360871066,信号时点开盘价,random_forest
35,feature_high,0.004121982367110732,信号时点最高价,random_forest
36,feature_atr_upper,0.004113716737799183,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
37,feature_atr_ma,0.003942692211711582,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
38,feature_bp_breakout_level,0.0029615741325694066,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
39,feature_trend_dir,0.0014027056599064786,趋势方向编码,random_forest
40,feature_bp_confirmed,0.0,突破回踩确认标记,random_forest
41,feature_breakout_score,0.0,突破质量分数,random_forest
