rank,feature,importance,feature_meaning,model_kind
1,feature_trend_score,0.18816860659275383,趋势强弱分数,random_forest
2,generic_rsi_14,0.17153043327133313,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
3,generic_macd_dif,0.1356939603426828,MACD 快慢线差,random_forest
4,generic_macd_dea,0.11538795963474453,MACD 信号线,random_forest
5,generic_trend_score,0.10438135122079384,"综合趋势得分 [-1, 1]",random_forest
6,generic_stoch_k,0.09860515724278476,KDJ-K 值,random_forest
7,generic_mfi_14,0.07036035350243267,资金流量指数,random_forest
8,generic_stoch_d,0.049621375383407454,KDJ-D 值,random_forest
9,feature_trend_dir,0.03464070549298632,趋势方向编码,random_forest
10,generic_setup_quality_score,0.011728532750510914,"形态质量分 [0, 1]",random_forest
11,generic_breakout_quality_score,0.0018240359747220517,"突破质量分 [0, 1]",random_forest
12,generic_context_score,0.001812623125289637,"大环境配合分 [0, 1]",random_forest
13,feature_close,0.0016678967325454662,信号时点收盘价,random_forest
14,feature_high,0.0014665171955849626,信号时点最高价,random_forest
15,feature_open_interest,0.001106881744136657,信号时点持仓量,random_forest
16,feature_low,0.0009985364435236006,信号时点最低价,random_forest
17,feature_open,0.0009828031191165623,信号时点开盘价,random_forest
18,feature_atr_upper,0.0008427025454935992,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
19,feature_don_atr20,0.000754742540134273,Donchian 宽度/ATR20,random_forest
20,feature_atr_value,0.0007445610138651515,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
21,feature_atr14,0.0006920393173696412,14周期 ATR 波动率,random_forest
22,feature_don_lower_entry,0.000637580377008574,Donchian 下轨入场价,random_forest
23,generic_bb_width,0.0006067947184086307,布林带宽度,random_forest
24,generic_ema_20,0.0005205172311672112,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
25,feature_bp_breakout_level,0.0005192808694765115,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
26,generic_atr_14,0.0005127609984302747,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
27,feature_don_upper_entry,0.00048069171461526485,Donchian 上轨入场价,random_forest
28,feature_tr_range_atr,0.00044535950844553415,tight range / ATR 比值,random_forest
29,feature_atr_lower,0.00039715280232851234,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
30,feature_don_upper_exit,0.0003776749228880352,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
31,feature_atr_ma,0.0003618447761838389,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
32,feature_don_lower_exit,0.00035990297545144146,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
33,generic_regime_conf,0.00034293684526676957,首位 - 次位得分差,random_forest
34,feature_volume,0.0003291757231418828,信号时点成交量,random_forest
35,feature_turnover,0.00026861974702107477,信号时点成交额,random_forest
36,generic_sma_20,0.00025614357491107097,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
37,feature_bp_bars_since_breakout,0.00024918190244281076,未在 FEATURES.md 登记（自定义/衍生特征）,random_forest
38,generic_breakout_mode_score,0.00019145625697350235,"突破模式整体分 [0, 1]",random_forest
39,generic_compression_score,0.00013114986962704998,"压缩体制分 [0, 1]",random_forest
40,feature_bp_confirmed,0.0,突破回踩确认标记,random_forest
41,feature_breakout_score,0.0,突破质量分数,random_forest
